strategy_key,strategy_label,portfolio_model,portfolio_start_date,portfolio_end_date,initial_equity,ending_equity,total_portfolio_return,cagr,annualized_volatility,sharpe_ratio,sortino_ratio,calmar_ratio,maximum_drawdown,max_drawdown_peak_date,max_drawdown_trough_date,max_drawdown_recovery_date,max_drawdown_duration_days,longest_time_under_water_days,ulcer_index,conditional_drawdown_at_risk_95,worst_daily_return,worst_weekly_return,worst_monthly_return,daily_expected_shortfall_95,daily_expected_shortfall_99,daily_return_skewness,daily_return_excess_kurtosis,average_gross_exposure,median_gross_exposure,maximum_gross_exposure,average_active_positions,maximum_active_positions,percent_days_in_cash,annual_turnover,total_transaction_cost
score_bo_l40_rp002_erp015__first_signal__low20_minus_0_5atr,Score BO L40 R20>=0.02 ER20>=0.15 / First signal / Low20 - 0.5ATR trailing,canonical_equal_weight_active_v1,2017-04-26,2026-08-06,1000.0,1376.100893259506,0.376100893259506,0.03500644713884249,0.13591105212301804,0.32187518626501704,0.4350520628443952,0.07700813136028214,-0.454581178902589,2021-09-03,2022-10-14,,1798,1794,0.18217121781987927,-0.3956427079549834,-0.05555871778116184,-0.07037561281623239,-0.11115572431801501,-0.02143084814152167,-0.03225607702165984,-0.5201027368866846,3.218679585878435,0.9656925954928045,0.9999999999999998,1.0,96.32618945563652,363,0.004714959279897128,35.02225536128575,366.6056229328423
score_bo_l20_rm002_erp005__signal_3d_confirm__low20,Score BO L20 R20>=-0.02 ER20>=0.05 / Signal 3D confirm / Low20 trailing,canonical_equal_weight_active_v1,2017-04-26,2026-08-06,1000.0,1412.5831059432776,0.41258310594327763,0.037929326280006004,0.10686712539329277,0.40275178298852204,0.5413804034716782,0.121671517300989,-0.3117354588927913,2021-11-08,2023-03-22,2026-02-25,1570,1569,0.14175005494883514,-0.28949673153108335,-0.04948373756654101,-0.062146479841841185,-0.06622073237079018,-0.017328115305728538,-0.028036103628228833,-0.7639444128806518,5.568033943078365,0.968413094518937,0.9999999999999998,1.0,75.35233604800686,379,0.0008572653236176596,35.02925738239972,371.68855284312156
score_bo_l20_rp000_erp005__signal_3d_confirm__low20,Score BO L20 R20>=0.00 ER20>=0.05 / Signal 3D confirm / Low20 trailing,canonical_equal_weight_active_v1,2017-04-26,2026-08-06,1000.0,1412.5831059432776,0.41258310594327763,0.037929326280006004,0.10686712539329277,0.40275178298852204,0.5413804034716782,0.121671517300989,-0.3117354588927913,2021-11-08,2023-03-22,2026-02-25,1570,1569,0.14175005494883514,-0.28949673153108335,-0.04948373756654101,-0.062146479841841185,-0.06622073237079018,-0.017328115305728538,-0.028036103628228833,-0.7639444128806518,5.568033943078365,0.968413094518937,0.9999999999999998,1.0,75.35233604800686,379,0.0008572653236176596,35.02925738239972,371.68855284312156
score_bo_l40_rp002_erp005__first_signal__low20_minus_0_5atr,Score BO L40 R20>=0.02 ER20>=0.05 / First signal / Low20 - 0.5ATR trailing,canonical_equal_weight_active_v1,2017-04-26,2026-08-06,1000.0,1428.5578970391703,0.42855789703917035,0.039188038984276696,0.13624571091058593,0.3510748506691089,0.4756152173435023,0.08669225599774812,-0.45203621169224883,2021-09-03,2022-10-14,2026-02-11,1622,1618,0.17667844733845814,-0.3869548469584724,-0.05555871778116184,-0.07037561281623228,-0.11278728549488126,-0.02142797251624494,-0.032187186941863635,-0.49831491226817637,3.2976729907241293,0.9656464013634287,0.9999999999999998,1.0,97.6459494213459,363,0.004714959279897128,34.912075332896144,371.35548764359123
score_bo_l20_rp002_erp015__signal_3d_confirm__low20_minus_0_5atr,Score BO L20 R20>=0.02 ER20>=0.15 / Signal 3D confirm / Low20 - 0.5ATR trailing,canonical_equal_weight_active_v1,2017-04-26,2026-08-06,1000.0,2317.827878966859,1.3178278789668587,0.09482997919791458,0.15572858676488746,0.661083912906661,0.9336599942674438,0.24677281617224722,-0.38428049194739233,2021-11-08,2023-03-10,2025-06-30,1330,1329,0.1438461756157109,-0.35921585916675963,-0.052858983209720045,-0.09229896885874322,-0.11587398535385851,-0.023956212305829054,-0.038251183319697395,-0.15068981026038814,5.717998953607534,0.9527078728134938,0.9999999999999998,1.0,58.17188169738534,296,0.019717102443206173,32.75043377382977,447.5735191394483
score_bo_l20_rp002_erp010__signal_3d_confirm__low20_minus_0_5atr,Score BO L20 R20>=0.02 ER20>=0.10 / Signal 3D confirm / Low20 - 0.5ATR trailing,canonical_equal_weight_active_v1,2017-04-26,2026-08-06,1000.0,2255.3765832984213,1.2553765832984212,0.09161184536240796,0.15436152078938548,0.6464542863456462,0.9093718721797813,0.22469284906512715,-0.407720342430009,2021-11-08,2023-03-10,2025-08-22,1383,1382,0.15802687759745515,-0.38292200549740113,-0.053423620394880245,-0.09230711625437815,-0.11587398535385884,-0.023792006305203332,-0.03769004959791733,-0.16998623240238045,5.633162182936987,0.9534141139931005,0.9999999999999998,1.0,59.81740248606944,302,0.018431204457779682,33.23818256586427,447.35375569077434
score_bo_l40_rp002_erp010__first_signal__low20_minus_0_5atr,Score BO L40 R20>=0.02 ER20>=0.10 / First signal / Low20 - 0.5ATR trailing,canonical_equal_weight_active_v1,2017-04-26,2026-08-06,1000.0,1426.8483342989107,0.42684833429891067,0.03905393800152579,0.1356052426681449,0.35114640462176233,0.47485316971418856,0.0865288155707038,-0.4513402586634775,2021-09-03,2022-10-14,2026-02-11,1622,1618,0.1781552641037416,-0.3892433032501633,-0.0555587177811625,-0.07037561281623239,-0.11113726044902428,-0.021336649440010635,-0.03215277489321859,-0.5299519760459568,3.1660806356605646,0.9656177162396629,0.9999999999999998,1.0,97.45992284612088,363,0.004714959279897128,34.98653484578395,371.2818408661956
score_bo_l20_rp000_erp015__signal_2d_confirm__low10,Score BO L20 R20>=0.00 ER20>=0.15 / Signal 2D confirm / Low10 trailing,canonical_equal_weight_active_v1,2017-04-26,2026-08-06,1000.0,1161.8816245263968,0.16188162452639676,0.016302121284978766,0.0990251345786401,0.21326206100952777,0.29032668696588804,0.07084245740784077,-0.23011795301124693,2021-03-12,2022-10-19,,1973,1970,0.09520615378000072,-0.203138557031686,-0.05205332880842317,-0.05491616475474892,-0.06523676591808081,-0.01558372918846648,-0.0259399137316146,-0.47204862438673606,7.703352246442146,0.9500815127136395,0.9999999999999996,1.0,73.13287612516073,365,0.005572224603514788,52.98938298363237,534.3138800709021
score_bo_l20_rm002_erp015__signal_2d_confirm__low10,Score BO L20 R20>=-0.02 ER20>=0.15 / Signal 2D confirm / Low10 trailing,canonical_equal_weight_active_v1,2017-04-26,2026-08-06,1000.0,1161.8816245263968,0.16188162452639676,0.016302121284978766,0.0990251345786401,0.21326206100952777,0.29032668696588804,0.07084245740784077,-0.23011795301124693,2021-03-12,2022-10-19,,1973,1970,0.09520615378000072,-0.203138557031686,-0.05205332880842317,-0.05491616475474892,-0.06523676591808081,-0.01558372918846648,-0.0259399137316146,-0.47204862438673606,7.703352246442146,0.9500815127136395,0.9999999999999996,1.0,73.13287612516073,365,0.005572224603514788,52.98938298363237,534.3138800709021
score_bo_l20_rp000_erp010__signal_2d_confirm__low10,Score BO L20 R20>=0.00 ER20>=0.10 / Signal 2D confirm / Low10 trailing,canonical_equal_weight_active_v1,2017-04-26,2026-08-06,1000.0,1231.8145035035673,0.23181450350356725,0.022724206321209417,0.09743699414569712,0.27990814078063575,0.3848854431827219,0.10355979957205816,-0.21943076768314562,2021-11-08,2022-10-14,2026-02-11,1556,1555,0.08537437314928245,-0.1881968956302708,-0.05200697795355491,-0.054068042073756484,-0.07165765620671694,-0.015137237206232574,-0.02433696260196191,-0.3691604916379257,7.033739068259427,0.954695082718329,0.9999999999999996,1.0,77.3831975996571,372,0.0004286326618088298,53.332281756004235,547.6513791034824
score_bo_l20_rm002_erp010__signal_2d_confirm__low10,Score BO L20 R20>=-0.02 ER20>=0.10 / Signal 2D confirm / Low10 trailing,canonical_equal_weight_active_v1,2017-04-26,2026-08-06,1000.0,1231.8145035035673,0.23181450350356725,0.022724206321209417,0.09743699414569712,0.27990814078063575,0.3848854431827219,0.10355979957205816,-0.21943076768314562,2021-11-08,2022-10-14,2026-02-11,1556,1555,0.08537437314928245,-0.1881968956302708,-0.05200697795355491,-0.054068042073756484,-0.07165765620671694,-0.015137237206232574,-0.02433696260196191,-0.3691604916379257,7.033739068259427,0.954695082718329,0.9999999999999996,1.0,77.3831975996571,372,0.0004286326618088298,53.332281756004235,547.6513791034824
score_bo_l20_rp000_erp005__signal_2d_confirm__low10,Score BO L20 R20>=0.00 ER20>=0.05 / Signal 2D confirm / Low10 trailing,canonical_equal_weight_active_v1,2017-04-26,2026-08-06,1000.0,1201.8701900870153,0.20187019008701523,0.02001524163560675,0.09704442330887685,0.25327311912298767,0.3457898530047998,0.08710466228551027,-0.22978381535997594,2021-11-08,2022-10-14,2026-06-02,1667,1666,0.09263440633645098,-0.19763204119898317,-0.05166260033505532,-0.05380660012073257,-0.06943778244749355,-0.015233588567538297,-0.024348318537597807,-0.4744793377375385,6.370450252663245,0.9543864166070283,0.9999999999999996,1.0,80.8589798542649,374,0.0004286326618088298,53.950413439844155,546.5238235355338
score_bo_l20_rm002_erp005__signal_2d_confirm__low10,Score BO L20 R20>=-0.02 ER20>=0.05 / Signal 2D confirm / Low10 trailing,canonical_equal_weight_active_v1,2017-04-26,2026-08-06,1000.0,1201.8701900870153,0.20187019008701523,0.02001524163560675,0.09704442330887685,0.25327311912298767,0.3457898530047998,0.08710466228551027,-0.22978381535997594,2021-11-08,2022-10-14,2026-06-02,1667,1666,0.09263440633645098,-0.19763204119898317,-0.05166260033505532,-0.05380660012073257,-0.06943778244749355,-0.015233588567538297,-0.024348318537597807,-0.4744793377375385,6.370450252663245,0.9543864166070283,0.9999999999999996,1.0,80.8589798542649,374,0.0004286326618088298,53.950413439844155,546.5238235355338
score_bo_l10_rm002_erp015__signal_3d_confirm__ma50,Score BO L10 R20>=-0.02 ER20>=0.15 / Signal 3D confirm / MA50 trailing,canonical_equal_weight_active_v1,2017-04-26,2026-08-06,1000.0,1681.7505705668593,0.6817505705668594,0.05762446813182631,0.11065386607134516,0.5627290831524441,0.7969072292311812,0.2636219753543529,-0.21858749846013104,2022-04-20,2023-03-28,2025-09-11,1240,1239,0.08753424350308633,-0.19597793336047595,-0.049777279162220744,-0.0572250069763488,-0.06476539968692985,-0.01700560066482584,-0.02641177718534725,0.30764830402439386,14.300236678542817,0.9686359311541762,0.9999999999999998,1.0,77.99571367338191,364,0.0008572653236176596,35.32955413945317,416.0027920795936
score_bo_l10_rp000_erp015__signal_3d_confirm__ma50,Score BO L10 R20>=0.00 ER20>=0.15 / Signal 3D confirm / MA50 trailing,canonical_equal_weight_active_v1,2017-04-26,2026-08-06,1000.0,1681.7505705668593,0.6817505705668594,0.05762446813182631,0.11065386607134516,0.5627290831524441,0.7969072292311812,0.2636219753543529,-0.21858749846013104,2022-04-20,2023-03-28,2025-09-11,1240,1239,0.08753424350308633,-0.19597793336047595,-0.049777279162220744,-0.0572250069763488,-0.06476539968692985,-0.01700560066482584,-0.02641177718534725,0.30764830402439386,14.300236678542817,0.9686359311541762,0.9999999999999998,1.0,77.99571367338191,364,0.0008572653236176596,35.32955413945317,416.0027920795936
score_bo_l10_rm002_erp005__signal_3d_confirm__ma50,Score BO L10 R20>=-0.02 ER20>=0.05 / Signal 3D confirm / MA50 trailing,canonical_equal_weight_active_v1,2017-04-26,2026-08-06,1000.0,1582.455394883221,0.582455394883221,0.05071027876416068,0.10959281455648186,0.5071374927155927,0.7144461421237243,0.20829889246396463,-0.24344958422154583,2022-03-08,2023-03-22,2026-01-05,1399,1398,0.1071542134803925,-0.22132558734711663,-0.052053736780351745,-0.07276389765863511,-0.07157003295719955,-0.016804919941993443,-0.026045722419325498,0.2456137188091837,15.347503870256876,0.9667489364745491,0.9999999999999997,1.0,86.71238748392628,385,0.0008572653236176596,37.47387483432275,422.10128836410615
score_bo_l10_rp000_erp005__signal_3d_confirm__ma50,Score BO L10 R20>=0.00 ER20>=0.05 / Signal 3D confirm / MA50 trailing,canonical_equal_weight_active_v1,2017-04-26,2026-08-06,1000.0,1582.455394883221,0.582455394883221,0.05071027876416068,0.10959281455648186,0.5071374927155927,0.7144461421237243,0.20829889246396463,-0.24344958422154583,2022-03-08,2023-03-22,2026-01-05,1399,1398,0.1071542134803925,-0.22132558734711663,-0.052053736780351745,-0.07276389765863511,-0.07157003295719955,-0.016804919941993443,-0.026045722419325498,0.2456137188091837,15.347503870256876,0.9667489364745491,0.9999999999999997,1.0,86.71238748392628,385,0.0008572653236176596,37.47387483432275,422.10128836410615
score_bo_l10_rp002_erp010__signal_3d_confirm__ma50,Score BO L10 R20>=0.02 ER20>=0.10 / Signal 3D confirm / MA50 trailing,canonical_equal_weight_active_v1,2017-04-26,2026-08-06,1000.0,2382.7074043626385,1.3827074043626384,0.0980923213560223,0.1590294861675197,0.6692270855192101,0.9636509243552834,0.3261977810956193,-0.300714250803773,2022-06-07,2023-03-22,2024-05-17,710,709,0.09259311667849565,-0.25127177780096815,-0.05749998185485605,-0.07695574791842741,-0.08293380731798161,-0.02394653877742337,-0.03800842048345385,0.17396162881745317,8.088738153593084,0.943634297882369,0.9999999999999998,1.0,61.44449207029576,320,0.02614659237033862,38.5960505822912,544.0374850555422
score_bo_l10_rp002_erp005__signal_3d_confirm__ma50,Score BO L10 R20>=0.02 ER20>=0.05 / Signal 3D confirm / MA50 trailing,canonical_equal_weight_active_v1,2017-04-26,2026-08-06,1000.0,2292.1352291357084,1.2921352291357082,0.09351550993154456,0.15800738074238813,0.6460033927685221,0.9319414407601411,0.32877361122591814,-0.2844373962461513,2022-06-07,2023-03-22,2024-04-09,672,671,0.0938730213870324,-0.24157424446204284,-0.05643496489757582,-0.07695574791842752,-0.07873535977606227,-0.023806481180224277,-0.03703945721201722,0.22621762324732708,7.872020152680555,0.9432287416488493,0.9999999999999998,1.0,62.155165023574796,320,0.02614659237033862,39.0345761946234,525.0485162968068
score_bo_l10_rm002_erp015__signal_3d_confirm__low20,Score BO L10 R20>=-0.02 ER20>=0.15 / Signal 3D confirm / Low20 trailing,canonical_equal_weight_active_v1,2017-04-26,2026-08-06,1000.0,1608.3047625275904,0.6083047625275904,0.05254671626089635,0.10843577230828141,0.5275397856137645,0.7356506005421529,0.22686366812183945,-0.23162243957316075,2021-11-08,2023-03-22,2025-07-23,1353,1352,0.10108211542223011,-0.21072018603995765,-0.049086609398629855,-0.05973420785398842,-0.06314478631284604,-0.016976673470609185,-0.026517270571332654,0.20684209413897628,15.249530724096552,0.9703098096697498,0.9999999999999998,1.0,77.89498499785684,368,0.0008572653236176596,33.69341502646254,378.2619436348655
score_bo_l10_rp000_erp015__signal_3d_confirm__low20,Score BO L10 R20>=0.00 ER20>=0.15 / Signal 3D confirm / Low20 trailing,canonical_equal_weight_active_v1,2017-04-26,2026-08-06,1000.0,1608.3047625275904,0.6083047625275904,0.05254671626089635,0.10843577230828141,0.5275397856137645,0.7356506005421529,0.22686366812183945,-0.23162243957316075,2021-11-08,2023-03-22,2025-07-23,1353,1352,0.10108211542223011,-0.21072018603995765,-0.049086609398629855,-0.05973420785398842,-0.06314478631284604,-0.016976673470609185,-0.026517270571332654,0.20684209413897628,15.249530724096552,0.9703098096697498,0.9999999999999998,1.0,77.89498499785684,368,0.0008572653236176596,33.69341502646254,378.2619436348655
score_bo_l10_rm002_erp010__signal_3d_confirm__low20,Score BO L10 R20>=-0.02 ER20>=0.10 / Signal 3D confirm / Low20 trailing,canonical_equal_weight_active_v1,2017-04-26,2026-08-06,1000.0,1474.275769445423,0.47427576944542316,0.042722148478167465,0.10697619479240086,0.44553825517440476,0.6065170101199714,0.14275412906154955,-0.2992708425249646,2021-11-08,2023-03-28,2026-01-27,1541,1540,0.1369925835811614,-0.2789623866442482,-0.05205373678035152,-0.08286877154924444,-0.08456248613886852,-0.017042760445177246,-0.027041055703098046,-0.40771721553920154,10.001760773850991,0.9696400685669887,0.9999999999999998,1.0,83.35190741534505,382,0.0008572653236176596,34.46206546713557,369.02780742765594
score_bo_l10_rp000_erp010__signal_3d_confirm__low20,Score BO L10 R20>=0.00 ER20>=0.10 / Signal 3D confirm / Low20 trailing,canonical_equal_weight_active_v1,2017-04-26,2026-08-06,1000.0,1474.275769445423,0.47427576944542316,0.042722148478167465,0.10697619479240086,0.44553825517440476,0.6065170101199714,0.14275412906154955,-0.2992708425249646,2021-11-08,2023-03-28,2026-01-27,1541,1540,0.1369925835811614,-0.2789623866442482,-0.05205373678035152,-0.08286877154924444,-0.08456248613886852,-0.017042760445177246,-0.027041055703098046,-0.40771721553920154,10.001760773850991,0.9696400685669887,0.9999999999999998,1.0,83.35190741534505,382,0.0008572653236176596,34.46206546713557,369.02780742765594
score_bo_l10_rm002_erp005__signal_3d_confirm__low20,Score BO L10 R20>=-0.02 ER20>=0.05 / Signal 3D confirm / Low20 trailing,canonical_equal_weight_active_v1,2017-04-26,2026-08-06,1000.0,1396.3906478528331,0.3963906478528332,0.036640434202864336,0.10353569964107756,0.4002643564492247,0.539086953396676,0.12499748100174812,-0.2931293807620964,2021-11-08,2023-03-22,2026-01-27,1541,1540,0.1401059295289395,-0.2733253432516717,-0.04854890372820009,-0.06214647984184152,-0.06440155656538937,-0.016668994714709888,-0.026194167244203426,-0.6932879594101394,5.660232324434002,0.969472852018389,0.9999999999999998,1.0,89.40462923274754,397,0.0008572653236176596,34.371576736439785,350.6267035097826
score_bo_l10_rp000_erp005__signal_3d_confirm__low20,Score BO L10 R20>=0.00 ER20>=0.05 / Signal 3D confirm / Low20 trailing,canonical_equal_weight_active_v1,2017-04-26,2026-08-06,1000.0,1396.3906478528331,0.3963906478528332,0.036640434202864336,0.10353569964107756,0.4002643564492247,0.539086953396676,0.12499748100174812,-0.2931293807620964,2021-11-08,2023-03-22,2026-01-27,1541,1540,0.1401059295289395,-0.2733253432516717,-0.04854890372820009,-0.06214647984184152,-0.06440155656538937,-0.016668994714709888,-0.026194167244203426,-0.6932879594101394,5.660232324434002,0.969472852018389,0.9999999999999998,1.0,89.40462923274754,397,0.0008572653236176596,34.371576736439785,350.6267035097826
score_bo_l20_rp002_erp005__signal_3d_confirm__low20,Score BO L20 R20>=0.02 ER20>=0.05 / Signal 3D confirm / Low20 trailing,canonical_equal_weight_active_v1,2017-04-26,2026-08-06,1000.0,2103.7817450011703,1.1037817450011702,0.08345642310993795,0.15864138600294955,0.5855986702019431,0.8428991611114554,0.20871863564639523,-0.39985132545292834,2021-03-12,2023-03-22,2025-09-08,1641,1638,0.15642122906218386,-0.3600160682203693,-0.053927528950653114,-0.0821323028330373,-0.09475788366558446,-0.023965247716723672,-0.03775148910843098,0.34153922707047624,9.684184391010215,0.9290010040448964,0.9999999999999998,1.0,54.58894127732533,301,0.041148735533647667,36.85388225950836,474.4067364363578
score_bo_l10_rm002_erp010__signal_3d_confirm__low20_minus_0_5atr,Score BO L10 R20>=-0.02 ER20>=0.10 / Signal 3D confirm / Low20 - 0.5ATR trailing,canonical_equal_weight_active_v1,2017-04-26,2026-08-06,1000.0,1424.224808379338,0.42422480837933785,0.0388478651422135,0.10475916000110688,0.41720067282843176,0.5553936909871904,0.12133964129722756,-0.320158068104501,2021-11-08,2023-03-13,2026-05-26,1660,1659,0.14432059268343347,-0.2998343860198398,-0.049050553795883856,-0.08443099135070964,-0.0853129524273788,-0.017098736537519213,-0.026517154706471976,-0.8566686955108882,4.647807319903119,0.9717135038734375,0.9999999999999998,1.0,90.36648092584655,381,0.0008572653236176596,30.75327062663279,325.28621869845404
score_bo_l10_rp000_erp010__signal_3d_confirm__low20_minus_0_5atr,Score BO L10 R20>=0.00 ER20>=0.10 / Signal 3D confirm / Low20 - 0.5ATR trailing,canonical_equal_weight_active_v1,2017-04-26,2026-08-06,1000.0,1424.224808379338,0.42422480837933785,0.0388478651422135,0.10475916000110688,0.41720067282843176,0.5553936909871904,0.12133964129722756,-0.320158068104501,2021-11-08,2023-03-13,2026-05-26,1660,1659,0.14432059268343347,-0.2998343860198398,-0.049050553795883856,-0.08443099135070964,-0.0853129524273788,-0.017098736537519213,-0.026517154706471976,-0.8566686955108882,4.647807319903119,0.9717135038734375,0.9999999999999998,1.0,90.36648092584655,381,0.0008572653236176596,30.75327062663279,325.28621869845404
score_bo_l20_rm002_erp005__signal_3d_confirm__low20_minus_0_5atr,Score BO L20 R20>=-0.02 ER20>=0.05 / Signal 3D confirm / Low20 - 0.5ATR trailing,canonical_equal_weight_active_v1,2017-04-26,2026-08-06,1000.0,1427.9361979483183,0.4279361979483183,0.03913928843511316,0.10662489963490239,0.41439287301959876,0.553515549310847,0.12044844111312626,-0.32494640921382445,2021-11-08,2023-03-13,2026-02-27,1572,1571,0.14494894206267422,-0.30328342405960157,-0.04948373756654201,-0.06625956109484687,-0.08783952999083422,-0.01740211748328549,-0.02746289890949453,-0.8428496920200111,4.285123963284791,0.9710449593398374,0.9999999999999998,1.0,82.087441063009,378,0.0008572653236176596,31.391255646605398,334.170632520914
score_bo_l20_rp000_erp005__signal_3d_confirm__low20_minus_0_5atr,Score BO L20 R20>=0.00 ER20>=0.05 / Signal 3D confirm / Low20 - 0.5ATR trailing,canonical_equal_weight_active_v1,2017-04-26,2026-08-06,1000.0,1427.9361979483183,0.4279361979483183,0.03913928843511316,0.10662489963490239,0.41439287301959876,0.553515549310847,0.12044844111312626,-0.32494640921382445,2021-11-08,2023-03-13,2026-02-27,1572,1571,0.14494894206267422,-0.30328342405960157,-0.04948373756654201,-0.06625956109484687,-0.08783952999083422,-0.01740211748328549,-0.02746289890949453,-0.8428496920200111,4.285123963284791,0.9710449593398374,0.9999999999999998,1.0,82.087441063009,378,0.0008572653236176596,31.391255646605398,334.170632520914
score_bo_l20_rp002_erp005__signal_3d_confirm__low20_minus_0_5atr,Score BO L20 R20>=0.02 ER20>=0.05 / Signal 3D confirm / Low20 - 0.5ATR trailing,canonical_equal_weight_active_v1,2017-04-26,2026-08-06,1000.0,2104.6914276059138,1.1046914276059137,0.08350690499354885,0.15505827358523558,0.5960696030602414,0.8362028635671608,0.20071749802368713,-0.4160419784810889,2021-11-08,2023-03-10,2025-09-11,1403,1402,0.1678365780941568,-0.3926481217593512,-0.05342362039488058,-0.09230711625437804,-0.11587398535385873,-0.023924483146749737,-0.038003820097944084,-0.1840250290603029,5.6207039147105,0.9534102206503141,0.9999999999999998,1.0,60.434204886412346,302,0.018431204457779682,33.26996981996903,425.2070867746146
score_bo_l10_rm002_erp005__signal_2d_confirm__low10,Score BO L10 R20>=-0.02 ER20>=0.05 / Signal 2D confirm / Low10 trailing,canonical_equal_weight_active_v1,2017-04-26,2026-08-06,1000.0,1166.7463909259736,0.16674639092597365,0.016759874891987048,0.09430535651465416,0.2238803883877251,0.3043204160656196,0.08047011671102744,-0.2082745194986192,2021-11-08,2022-10-14,2026-02-25,1570,1569,0.09241673499656891,-0.18051843970930548,-0.051003384188962886,-0.05300137109632708,-0.05505372692655841,-0.014889413752432247,-0.023326762586307892,-0.5350214052646871,5.785164976444271,0.9542815117850663,0.9948728806607791,1.0,96.80711530218602,383,0.0004286326618088298,54.72317275152405,541.8880624701087
score_bo_l10_rp000_erp005__signal_2d_confirm__low10,Score BO L10 R20>=0.00 ER20>=0.05 / Signal 2D confirm / Low10 trailing,canonical_equal_weight_active_v1,2017-04-26,2026-08-06,1000.0,1166.7463909259736,0.16674639092597365,0.016759874891987048,0.09430535651465416,0.2238803883877251,0.3043204160656196,0.08047011671102744,-0.2082745194986192,2021-11-08,2022-10-14,2026-02-25,1570,1569,0.09241673499656891,-0.18051843970930548,-0.051003384188962886,-0.05300137109632708,-0.05505372692655841,-0.014889413752432247,-0.023326762586307892,-0.5350214052646871,5.785164976444271,0.9542815117850663,0.9948728806607791,1.0,96.80711530218602,383,0.0004286326618088298,54.72317275152405,541.8880624701087
score_bo_l10_rm002_erp010__signal_2d_confirm__low10,Score BO L10 R20>=-0.02 ER20>=0.10 / Signal 2D confirm / Low10 trailing,canonical_equal_weight_active_v1,2017-04-26,2026-08-06,1000.0,1188.9975648682082,0.1889975648682083,0.018832148067376764,0.09443835406253173,0.24530492998220668,0.3337856928828728,0.09324428416951812,-0.2019657101248149,2021-11-08,2022-10-14,2026-01-27,1541,1540,0.08414415701538035,-0.1742379203085249,-0.051661970124448175,-0.05350706200723643,-0.05501447489435529,-0.014853894442297705,-0.02353971464245227,-0.5222021362895184,6.114060947673817,0.9548429165319509,0.9963302309080714,1.0,90.47792541791685,375,0.0004286326618088298,53.95958833490061,541.915600995491
score_bo_l10_rp000_erp010__signal_2d_confirm__low10,Score BO L10 R20>=0.00 ER20>=0.10 / Signal 2D confirm / Low10 trailing,canonical_equal_weight_active_v1,2017-04-26,2026-08-06,1000.0,1188.9975648682082,0.1889975648682083,0.018832148067376764,0.09443835406253173,0.24530492998220668,0.3337856928828728,0.09324428416951812,-0.2019657101248149,2021-11-08,2022-10-14,2026-01-27,1541,1540,0.08414415701538035,-0.1742379203085249,-0.051661970124448175,-0.05350706200723643,-0.05501447489435529,-0.014853894442297705,-0.02353971464245227,-0.5222021362895184,6.114060947673817,0.9548429165319509,0.9963302309080714,1.0,90.47792541791685,375,0.0004286326618088298,53.95958833490061,541.915600995491
score_bo_l20_rp002_erp010__signal_2d_confirm__low10,Score BO L20 R20>=0.02 ER20>=0.10 / Signal 2D confirm / Low10 trailing,canonical_equal_weight_active_v1,2017-04-26,2026-08-06,1000.0,1527.9836316256587,0.5279836316256588,0.046751089568023874,0.1516066998448128,0.3776167861399945,0.5454910484020745,0.1273917693514792,-0.3669867355326204,2021-07-07,2022-10-14,2023-12-22,898,897,0.1001640009942506,-0.3066132618411952,-0.054786564044734476,-0.07444892854008356,-0.11146070859758717,-0.022665155169071995,-0.03608424659538528,0.5387855865870008,10.635918345132657,0.8936860913197812,0.9999999999999998,1.0,57.813544792113156,344,0.060437205315045005,60.0762111685257,710.1832828357894
score_bo_l20_rp002_erp015__signal_2d_confirm__low10,Score BO L20 R20>=0.02 ER20>=0.15 / Signal 2D confirm / Low10 trailing,canonical_equal_weight_active_v1,2017-04-26,2026-08-06,1000.0,1109.6041741147048,0.10960417411470491,0.011272033319087438,0.14157360729936008,0.15026904700874386,0.20439402877988055,0.029274944293523574,-0.38504029951582597,2021-03-12,2022-10-19,,1973,1970,0.1755131855674249,-0.32899590521882255,-0.05473011508417869,-0.07897815825103738,-0.10951666208775845,-0.022573137131250153,-0.03567379771975978,-0.3455744520952313,4.904495727292128,0.8881608001124761,0.9999999999999998,1.0,56.075439348478355,343,0.06643806258036862,59.20705087531311,620.4109411040505
score_bo_l10_rp002_erp015__signal_3d_confirm__ma50,Score BO L10 R20>=0.02 ER20>=0.15 / Signal 3D confirm / MA50 trailing,canonical_equal_weight_active_v1,2017-04-26,2026-08-06,1000.0,2474.2041918829727,1.474204191882973,0.10256087211898701,0.16261449951550194,0.6829025957389334,0.9994296917844927,0.34991081765365706,-0.2931057485067584,2022-06-27,2023-03-22,2024-04-03,646,645,0.08857552731378034,-0.23656220973614564,-0.05749998185485594,-0.07632903853746276,-0.0756143312166877,-0.024160742066408836,-0.03816461842367703,0.4536406306126513,9.812870190954392,0.9434881834601946,0.9999999999999998,1.0,59.8058294042006,318,0.02700385769395628,37.82196764768866,544.0468400357403
