strategy_key,strategy_label,score_lookback,r20_min,er20_min,entry_rule,exit_rule,entry_year,year_basis,year_period_start,year_period_end,first_entry_date,last_entry_date,first_exit_date,last_exit_date,is_partial_year,is_full_calendar_year,completed_trades,winning_trades,losing_trades,flat_trades,gross_profit,gross_loss_abs,sum_trade_returns,avg_trade_return,median_trade_return,profit_factor,win_rate,p10_trade_return,worst_trade_return,best_trade_return,avg_holding_days
score_bo_l20_rp000_erp005__signal_3d_confirm__low20_minus_0_5atr,Score BO L20 R20>=0.00 ER20>=0.05 / Signal 3D confirm / Low20 - 0.5ATR trailing,20,0.0,0.05,signal_3d_confirm,low20_minus_0_5atr,2018,entry_year,2018-01-01,2018-12-31,2018-01-02,2018-12-28,2018-01-29,2019-03-29,False,True,333,98,235,0,2.4955540225919646,6.554149053983668,-4.058595031391704,-0.012187973067242354,-0.01244999568392535,0.3807594246083167,0.29429429429429427,-0.053211155327087686,-0.19477865373049785,0.11280725220025323,31.63063063063063
score_bo_l20_rp000_erp005__signal_3d_confirm__low20_minus_0_5atr,Score BO L20 R20>=0.00 ER20>=0.05 / Signal 3D confirm / Low20 - 0.5ATR trailing,20,0.0,0.05,signal_3d_confirm,low20_minus_0_5atr,2019,entry_year,2019-01-01,2019-12-31,2019-01-02,2019-12-30,2019-01-28,2020-03-12,False,True,609,345,264,0,14.754515625463744,4.038746533120401,10.715769092343344,0.01759567995458677,0.0059016244812264435,3.6532412976320567,0.5665024630541872,-0.02277028478455816,-0.10637256273078066,0.8747473248727924,40.98029556650246
score_bo_l20_rp000_erp005__signal_3d_confirm__low20_minus_0_5atr,Score BO L20 R20>=0.00 ER20>=0.05 / Signal 3D confirm / Low20 - 0.5ATR trailing,20,0.0,0.05,signal_3d_confirm,low20_minus_0_5atr,2020,entry_year,2020-01-01,2020-12-31,2020-01-08,2020-12-30,2020-01-23,2021-03-29,False,True,445,292,153,0,30.447575956053953,4.0177705280349425,26.42980542801901,0.05939282118655957,0.027837509795304083,7.578226716433605,0.6561797752808989,-0.0325902845552797,-0.11971398918945242,1.3138085000490347,48.30561797752809
score_bo_l20_rp000_erp005__signal_3d_confirm__low20_minus_0_5atr,Score BO L20 R20>=0.00 ER20>=0.05 / Signal 3D confirm / Low20 - 0.5ATR trailing,20,0.0,0.05,signal_3d_confirm,low20_minus_0_5atr,2021,entry_year,2021-01-01,2021-12-31,2021-01-04,2021-12-31,2021-01-29,2022-03-28,False,True,480,81,399,0,2.5704198458231455,14.044425195281468,-11.474005349458322,-0.023904177811371503,-0.026393791277706302,0.183020651260739,0.16875,-0.06323428156669653,-0.1760053725443549,0.14099050683787073,24.858333333333334
score_bo_l20_rp000_erp005__signal_3d_confirm__low20_minus_0_5atr,Score BO L20 R20>=0.00 ER20>=0.05 / Signal 3D confirm / Low20 - 0.5ATR trailing,20,0.0,0.05,signal_3d_confirm,low20_minus_0_5atr,2022,entry_year,2022-01-01,2022-12-31,2022-01-04,2022-12-30,2022-01-06,2023-03-21,False,True,647,126,521,0,4.157533223370206,21.976522440951488,-17.81898921758128,-0.027540941603680494,-0.03599247439972242,0.1891806692592535,0.1947449768160742,-0.06588234890460401,-0.16982512426099594,0.26754794200570253,24.017001545595054
score_bo_l20_rp000_erp005__signal_3d_confirm__low20_minus_0_5atr,Score BO L20 R20>=0.00 ER20>=0.05 / Signal 3D confirm / Low20 - 0.5ATR trailing,20,0.0,0.05,signal_3d_confirm,low20_minus_0_5atr,2023,entry_year,2023-01-01,2023-12-31,2023-01-03,2023-12-29,2023-02-10,2024-04-01,False,True,776,443,333,0,23.216284234183952,9.272130083232325,13.944154150951627,0.017969270813081993,0.008608948717445887,2.503878183953455,0.5708762886597938,-0.04210112587955539,-0.12668605434610702,0.4345732524854362,40.827319587628864
score_bo_l20_rp000_erp005__signal_3d_confirm__low20_minus_0_5atr,Score BO L20 R20>=0.00 ER20>=0.05 / Signal 3D confirm / Low20 - 0.5ATR trailing,20,0.0,0.05,signal_3d_confirm,low20_minus_0_5atr,2024,entry_year,2024-01-01,2024-12-31,2024-01-02,2024-12-10,2024-01-16,2025-02-04,False,True,546,207,339,0,7.851235503282658,11.578242489274265,-3.7270069859916073,-0.00682602012086375,-0.010551306396903435,0.6781025281303105,0.3791208791208791,-0.055713158669300045,-0.14298566849268568,0.22055704598245707,35.040293040293044
score_bo_l20_rp000_erp005__signal_3d_confirm__low20_minus_0_5atr,Score BO L20 R20>=0.00 ER20>=0.05 / Signal 3D confirm / Low20 - 0.5ATR trailing,20,0.0,0.05,signal_3d_confirm,low20_minus_0_5atr,2025,entry_year,2025-01-01,2025-12-31,2025-01-03,2025-12-31,2025-02-21,2026-03-27,False,True,842,436,406,0,27.39003857680746,11.242855891437017,16.147182685370442,0.019177176585950643,0.003587430213742084,2.4362171712677334,0.517814726840855,-0.037619505127961764,-0.2458245280362995,0.5787113740598502,42.6437054631829
score_bo_l20_rp000_erp005__signal_3d_confirm__low20_minus_0_5atr,Score BO L20 R20>=0.00 ER20>=0.05 / Signal 3D confirm / Low20 - 0.5ATR trailing,20,0.0,0.05,signal_3d_confirm,low20_minus_0_5atr,2026,entry_year,2026-01-01,2026-07-15,2026-01-07,2026-06-23,2026-01-28,2026-07-22,True,False,326,134,192,0,8.571031388624064,6.985735916992371,1.5852954716316927,0.004862869544882493,-0.006531072583247586,1.2269332093953853,0.4110429447852761,-0.06153468987960148,-0.3702384220749414,0.4678784301577663,33.92944785276074
score_bo_l20_rp000_erp005__signal_3d_confirm__ma50,Score BO L20 R20>=0.00 ER20>=0.05 / Signal 3D confirm / MA50 trailing,20,0.0,0.05,signal_3d_confirm,ma50,2017,entry_year,2017-04-10,2017-12-31,2017-04-13,2017-12-29,2017-04-24,2018-02-08,True,False,297,141,156,0,5.647719965740645,2.759344657734688,2.8883753080059575,0.009725169387225447,-0.001160361372957384,2.0467613387510633,0.47474747474747475,-0.019418785886327904,-0.4620410650511302,0.13429409681569382,34.5016835016835
score_bo_l20_rp000_erp005__signal_3d_confirm__ma50,Score BO L20 R20>=0.00 ER20>=0.05 / Signal 3D confirm / MA50 trailing,20,0.0,0.05,signal_3d_confirm,ma50,2018,entry_year,2018-01-01,2018-12-31,2018-01-02,2018-12-28,2018-01-09,2019-03-29,False,True,338,95,243,0,2.177129265672576,5.397990352110256,-3.22086108643768,-0.009529174811945798,-0.012861381565989259,0.40332218541692333,0.28106508875739644,-0.043149791655691286,-0.09784813921698221,0.1045554334869696,27.502958579881657
score_bo_l20_rp000_erp005__signal_3d_confirm__ma50,Score BO L20 R20>=0.00 ER20>=0.05 / Signal 3D confirm / MA50 trailing,20,0.0,0.05,signal_3d_confirm,ma50,2019,entry_year,2019-01-01,2019-12-31,2019-01-02,2019-12-30,2019-01-09,2020-03-11,False,True,620,354,266,0,15.063381422882124,4.729840620738877,10.333540802143247,0.016667001293779432,0.008421758351770616,3.1847545468728677,0.5709677419354838,-0.025244997071465436,-0.08660020266999824,0.5631335237872814,40.398387096774194
score_bo_l20_rp000_erp005__signal_3d_confirm__ma50,Score BO L20 R20>=0.00 ER20>=0.05 / Signal 3D confirm / MA50 trailing,20,0.0,0.05,signal_3d_confirm,ma50,2020,entry_year,2020-01-01,2020-12-31,2020-01-08,2020-12-30,2020-01-23,2021-03-29,False,True,447,283,164,0,27.140734073324566,4.75875522795465,22.381978845369918,0.05007154104109601,0.014959039678205556,5.703326347589822,0.6331096196868009,-0.033915641428147465,-0.14345605020439567,1.3138085000490347,42.18791946308725
score_bo_l20_rp000_erp005__signal_3d_confirm__ma50,Score BO L20 R20>=0.00 ER20>=0.05 / Signal 3D confirm / MA50 trailing,20,0.0,0.05,signal_3d_confirm,ma50,2021,entry_year,2021-01-01,2021-12-31,2021-01-04,2021-12-31,2021-01-08,2022-01-24,False,True,480,90,390,0,2.164651571486663,10.214239404538638,-8.049587833051975,-0.016769974652191613,-0.01813778493516688,0.21192489090522126,0.1875,-0.04335041957162365,-0.15843415750164558,0.12819068311210313,19.783333333333335
score_bo_l20_rp000_erp005__signal_3d_confirm__ma50,Score BO L20 R20>=0.00 ER20>=0.05 / Signal 3D confirm / MA50 trailing,20,0.0,0.05,signal_3d_confirm,ma50,2022,entry_year,2022-01-01,2022-12-31,2022-01-04,2022-12-30,2022-01-04,2023-03-21,False,True,652,129,523,0,4.237412379156114,19.968152920285863,-15.730740541129752,-0.024126902670444404,-0.027461718704680282,0.21220853005644205,0.19785276073619631,-0.06293281708258629,-0.11007631154619546,0.26754794200570253,22.45552147239264
score_bo_l20_rp000_erp005__signal_3d_confirm__ma50,Score BO L20 R20>=0.00 ER20>=0.05 / Signal 3D confirm / MA50 trailing,20,0.0,0.05,signal_3d_confirm,ma50,2023,entry_year,2023-01-01,2023-12-31,2023-01-03,2023-12-29,2023-01-19,2024-04-01,False,True,792,457,335,0,23.849653680003488,8.17781549740737,15.67183818259612,0.0197876744729749,0.009032948620506633,2.916384416787661,0.577020202020202,-0.036788512747317315,-0.11114172641212583,0.4345732524854362,39.27146464646464
score_bo_l20_rp000_erp005__signal_3d_confirm__ma50,Score BO L20 R20>=0.00 ER20>=0.05 / Signal 3D confirm / MA50 trailing,20,0.0,0.05,signal_3d_confirm,ma50,2024,entry_year,2024-01-01,2024-12-31,2024-01-02,2024-12-10,2024-01-10,2025-02-04,False,True,565,192,373,0,7.02173894260713,10.161954397019933,-3.140215454412804,-0.005557903459137706,-0.015751429197841782,0.6909831188246924,0.3398230088495575,-0.04173418952035788,-0.11975559659192758,0.22055704598245707,28.709734513274338
score_bo_l20_rp000_erp005__signal_3d_confirm__ma50,Score BO L20 R20>=0.00 ER20>=0.05 / Signal 3D confirm / MA50 trailing,20,0.0,0.05,signal_3d_confirm,ma50,2025,entry_year,2025-01-01,2025-12-31,2025-01-03,2025-12-31,2025-01-27,2026-03-27,False,True,857,500,357,0,25.390026650612054,7.650363101825534,17.73966354878652,0.020699724094266653,0.006516422536971824,3.3188002076075933,0.5834305717619603,-0.027114414676504744,-0.18456758838088716,0.5787113740598502,38.3220536756126
score_bo_l20_rp000_erp005__signal_3d_confirm__ma50,Score BO L20 R20>=0.00 ER20>=0.05 / Signal 3D confirm / MA50 trailing,20,0.0,0.05,signal_3d_confirm,ma50,2026,entry_year,2026-01-01,2026-07-15,2026-01-07,2026-06-29,2026-01-20,2026-07-22,True,False,361,132,229,0,9.393432633356355,6.543474449576157,2.849958183780197,0.007894621007701377,-0.007634802591179544,1.4355420359232547,0.3656509695290859,-0.0504962795119579,-0.3056333841674106,0.45662733314073534,29.09141274238227
score_bo_l20_rp000_erp010__breakout_5d_after_signal__chandelier20_2_5atr,Score BO L20 R20>=0.00 ER20>=0.10 / 5D breakout after signal / Chandelier20 2.5ATR,20,0.0,0.1,breakout_5d_after_signal,chandelier20_2_5atr,2017,entry_year,2017-04-10,2017-12-31,2017-04-12,2017-12-29,2017-04-24,2018-02-08,True,False,608,228,380,0,4.730639884405826,4.937700040364596,-0.20706015595876898,-0.00034055946703744896,-0.004192514847129956,0.95806546483867,0.375,-0.019641333607642062,-0.20462570692818394,0.18580891848556602,14.324013157894736
score_bo_l20_rp000_erp010__breakout_5d_after_signal__chandelier20_2_5atr,Score BO L20 R20>=0.00 ER20>=0.10 / 5D breakout after signal / Chandelier20 2.5ATR,20,0.0,0.1,breakout_5d_after_signal,chandelier20_2_5atr,2018,entry_year,2018-01-01,2018-12-31,2018-01-02,2018-12-31,2018-01-09,2019-03-22,False,True,625,261,364,0,6.135801107204005,4.67026680682797,1.4655343003760344,0.002344854880601655,-0.0030638657697248366,1.3138009798997803,0.4176,-0.01897991214233168,-0.10286345591986701,0.08910666037634107,14.9504
score_bo_l20_rp000_erp010__breakout_5d_after_signal__chandelier20_2_5atr,Score BO L20 R20>=0.00 ER20>=0.10 / 5D breakout after signal / Chandelier20 2.5ATR,20,0.0,0.1,breakout_5d_after_signal,chandelier20_2_5atr,2019,entry_year,2019-01-01,2019-12-31,2019-01-02,2019-12-31,2019-01-07,2020-03-09,False,True,1082,535,547,0,10.792828855587965,7.100694771216114,3.692134084371851,0.003412323553023892,-0.0004375754340631959,1.519968003601359,0.4944547134935305,-0.020347333017997394,-0.12622959602168948,0.12125301048856052,17.53974121996303
score_bo_l20_rp000_erp010__breakout_5d_after_signal__chandelier20_2_5atr,Score BO L20 R20>=0.00 ER20>=0.10 / 5D breakout after signal / Chandelier20 2.5ATR,20,0.0,0.1,breakout_5d_after_signal,chandelier20_2_5atr,2020,entry_year,2020-01-01,2020-12-31,2020-01-03,2020-12-31,2020-01-06,2021-02-26,False,True,845,353,492,0,12.340245813230117,12.75263536599919,-0.41238955276907285,-0.0004880349736912105,-0.003954819720634604,0.9676624053826101,0.41775147928994083,-0.04580189117373368,-0.1231401806184873,0.5428695040585407,13.879289940828402
score_bo_l20_rp000_erp010__breakout_5d_after_signal__chandelier20_2_5atr,Score BO L20 R20>=0.00 ER20>=0.10 / 5D breakout after signal / Chandelier20 2.5ATR,20,0.0,0.1,breakout_5d_after_signal,chandelier20_2_5atr,2021,entry_year,2021-01-01,2021-12-31,2021-01-05,2021-12-31,2021-01-11,2022-01-21,False,True,695,244,451,0,4.716709784133857,7.649304146685605,-2.932594362551748,-0.0042195602338874075,-0.005458182399031173,0.6166194589317746,0.3510791366906475,-0.02971225480299746,-0.1121730930791287,0.13310877340077876,11.684892086330935
score_bo_l20_rp000_erp010__breakout_5d_after_signal__chandelier20_2_5atr,Score BO L20 R20>=0.00 ER20>=0.10 / 5D breakout after signal / Chandelier20 2.5ATR,20,0.0,0.1,breakout_5d_after_signal,chandelier20_2_5atr,2022,entry_year,2022-01-01,2022-12-31,2022-01-04,2022-12-28,2022-01-06,2023-03-08,False,True,783,162,621,0,2.890828303241955,14.003304656997742,-11.112476353755786,-0.014192179251284529,-0.015065123116956623,0.2064390066524296,0.20689655172413793,-0.04026046841214111,-0.08770574910953488,0.11752038762103889,11.310344827586206
score_bo_l20_rp000_erp010__breakout_5d_after_signal__chandelier20_2_5atr,Score BO L20 R20>=0.00 ER20>=0.10 / 5D breakout after signal / Chandelier20 2.5ATR,20,0.0,0.1,breakout_5d_after_signal,chandelier20_2_5atr,2023,entry_year,2023-01-01,2023-12-31,2023-01-06,2023-12-29,2023-01-11,2024-04-01,False,True,1076,578,498,0,18.30869914187665,7.543343248673178,10.765355893203475,0.01000497759591401,0.0029683667493791716,2.4271332403038963,0.5371747211895911,-0.02357227711439336,-0.0754925698356228,0.1892457505444649,19.343866171003718
score_bo_l20_rp000_erp010__breakout_5d_after_signal__chandelier20_2_5atr,Score BO L20 R20>=0.00 ER20>=0.10 / 5D breakout after signal / Chandelier20 2.5ATR,20,0.0,0.1,breakout_5d_after_signal,chandelier20_2_5atr,2024,entry_year,2024-01-01,2024-12-31,2024-01-02,2024-12-18,2024-01-11,2025-02-05,False,True,1288,384,904,0,8.200782377516234,14.546678905423207,-6.345896527906974,-0.004926938298064421,-0.009476280963697846,0.5637563344069461,0.2981366459627329,-0.025657610981365576,-0.07368848481043322,0.30828100187668905,10.959627329192546
score_bo_l20_rp000_erp010__breakout_5d_after_signal__chandelier20_2_5atr,Score BO L20 R20>=0.00 ER20>=0.10 / 5D breakout after signal / Chandelier20 2.5ATR,20,0.0,0.1,breakout_5d_after_signal,chandelier20_2_5atr,2025,entry_year,2025-01-01,2025-12-31,2025-01-13,2025-12-31,2025-01-21,2026-04-01,False,True,1466,601,865,0,19.123298697282195,14.610232272718225,4.513066424563971,0.0030784900576834727,-0.004036987864947937,1.3088976506548253,0.4099590723055935,-0.028067065086498866,-0.09772966022073515,0.2699796298442394,16.018417462482947
score_bo_l20_rp000_erp010__breakout_5d_after_signal__chandelier20_2_5atr,Score BO L20 R20>=0.00 ER20>=0.10 / 5D breakout after signal / Chandelier20 2.5ATR,20,0.0,0.1,breakout_5d_after_signal,chandelier20_2_5atr,2026,entry_year,2026-01-01,2026-07-15,2026-01-05,2026-07-15,2026-01-13,2026-07-22,True,False,964,302,662,0,13.321075238935183,13.691670196338979,-0.3705949574037965,-0.00038443460311597146,-0.007906070815308029,0.9729328159319168,0.3132780082987552,-0.0360275607005773,-0.11562535647386074,0.280285621115582,13.037344398340249
score_bo_l20_rp000_erp010__breakout_5d_after_signal__low10,Score BO L20 R20>=0.00 ER20>=0.10 / 5D breakout after signal / Low10 trailing,20,0.0,0.1,breakout_5d_after_signal,low10,2017,entry_year,2017-04-10,2017-12-31,2017-04-12,2017-12-29,2017-04-24,2018-03-13,True,False,572,261,311,0,7.2884088325368275,4.422943530635414,2.8654653019014136,0.00500955472360387,-0.00180102392961967,1.6478638675926645,0.4562937062937063,-0.020480509377031764,-0.28463761347201244,0.1676912791019527,21.253496503496503
score_bo_l20_rp000_erp010__breakout_5d_after_signal__low10,Score BO L20 R20>=0.00 ER20>=0.10 / 5D breakout after signal / Low10 trailing,20,0.0,0.1,breakout_5d_after_signal,low10,2018,entry_year,2018-01-01,2018-12-31,2018-01-02,2018-12-31,2018-01-10,2019-04-01,False,True,556,235,321,0,4.9121526686679795,4.719669671866439,0.19248299680154046,0.0003461924402905404,-0.0036996115651063404,1.0407831501320772,0.4226618705035971,-0.02303551310622637,-0.14108946968708602,0.06579284724042256,20.347122302158272
score_bo_l20_rp000_erp010__breakout_5d_after_signal__low10,Score BO L20 R20>=0.00 ER20>=0.10 / 5D breakout after signal / Low10 trailing,20,0.0,0.1,breakout_5d_after_signal,low10,2019,entry_year,2019-01-01,2019-12-31,2019-01-02,2019-12-31,2019-01-09,2020-03-11,False,True,1022,601,421,0,12.95100796506332,6.1648139502285035,6.786194014834818,0.006640111560503736,0.003955179351806672,2.10079461758668,0.5880626223091977,-0.020616878187192034,-0.19873198176658657,0.3551431158971621,23.589041095890412
score_bo_l20_rp000_erp010__breakout_5d_after_signal__low10,Score BO L20 R20>=0.00 ER20>=0.10 / 5D breakout after signal / Low10 trailing,20,0.0,0.1,breakout_5d_after_signal,low10,2020,entry_year,2020-01-01,2020-12-31,2020-01-03,2020-12-31,2020-01-03,2021-03-15,False,True,725,353,372,0,18.601570228575635,14.318453739957292,4.283116488618342,0.005907746880852886,-0.0012714404338687296,1.299132613507408,0.4868965517241379,-0.06710734418114281,-0.17327872011222056,1.49908775645647,22.297931034482758
score_bo_l20_rp000_erp010__breakout_5d_after_signal__low10,Score BO L20 R20>=0.00 ER20>=0.10 / 5D breakout after signal / Low10 trailing,20,0.0,0.1,breakout_5d_after_signal,low10,2021,entry_year,2021-01-01,2021-12-31,2021-01-05,2021-12-31,2021-01-22,2022-01-24,False,True,671,237,434,0,4.713135880363453,7.949775280314124,-3.236639399950671,-0.004823605663115754,-0.006076781901100057,0.5928640388156003,0.353204172876304,-0.031116395983790235,-0.1230287785569264,0.14727499034120117,15.853949329359166
score_bo_l20_rp000_erp010__breakout_5d_after_signal__low10,Score BO L20 R20>=0.00 ER20>=0.10 / 5D breakout after signal / Low10 trailing,20,0.0,0.1,breakout_5d_after_signal,low10,2022,entry_year,2022-01-01,2022-12-31,2022-01-04,2022-12-28,2022-01-07,2023-03-08,False,True,767,121,646,0,3.2894406005956043,16.208707333663266,-12.91926673306766,-0.016843894045720547,-0.019821595907453915,0.2029428092494388,0.1577574967405476,-0.04263009627967314,-0.09791846779062219,0.1986050819595464,13.676662320730117
score_bo_l20_rp000_erp010__breakout_5d_after_signal__low10,Score BO L20 R20>=0.00 ER20>=0.10 / 5D breakout after signal / Low10 trailing,20,0.0,0.1,breakout_5d_after_signal,low10,2023,entry_year,2023-01-01,2023-12-31,2023-01-06,2023-12-29,2023-01-19,2024-04-01,False,True,1025,578,447,0,21.73888423576954,7.063722606131443,14.675161629638096,0.014317230858183507,0.007758782638983554,3.0775393440421603,0.5639024390243902,-0.023924847579400256,-0.09275908566173963,0.4741119578784392,23.770731707317072
score_bo_l20_rp000_erp010__breakout_5d_after_signal__low10,Score BO L20 R20>=0.00 ER20>=0.10 / 5D breakout after signal / Low10 trailing,20,0.0,0.1,breakout_5d_after_signal,low10,2024,entry_year,2024-01-01,2024-12-31,2024-01-03,2024-12-18,2024-01-11,2025-02-13,False,True,1162,424,738,0,13.392150425508511,13.627368675487675,-0.23521824997916413,-0.00020242534421614813,-0.007443738621639438,0.9827392759687889,0.3648881239242685,-0.028781930093823824,-0.11805133042638816,0.2543672050759618,20.290877796901892
score_bo_l20_rp000_erp010__breakout_5d_after_signal__low10,Score BO L20 R20>=0.00 ER20>=0.10 / 5D breakout after signal / Low10 trailing,20,0.0,0.1,breakout_5d_after_signal,low10,2025,entry_year,2025-01-01,2025-12-31,2025-01-13,2025-12-31,2025-01-24,2026-04-01,False,True,1384,588,796,0,18.99527838714061,13.404399957456423,5.590878429684186,0.004039652044569499,-0.003637837592657454,1.4170927790448513,0.42485549132947975,-0.029152723840558347,-0.11978509112087565,0.42644183700815375,20.669797687861273
score_bo_l20_rp000_erp010__breakout_5d_after_signal__low10,Score BO L20 R20>=0.00 ER20>=0.10 / 5D breakout after signal / Low10 trailing,20,0.0,0.1,breakout_5d_after_signal,low10,2026,entry_year,2026-01-01,2026-07-15,2026-01-05,2026-07-15,2026-01-15,2026-07-21,True,False,787,282,505,0,13.977202865894032,11.740307480162542,2.23689538573149,0.0028423067163043073,-0.006262097942784426,1.1905312437098556,0.3583227445997459,-0.038283827595413794,-0.16154745064171872,0.5355096418231113,17.843710292249046
score_bo_l20_rp000_erp010__breakout_5d_after_signal__low20,Score BO L20 R20>=0.00 ER20>=0.10 / 5D breakout after signal / Low20 trailing,20,0.0,0.1,breakout_5d_after_signal,low20,2017,entry_year,2017-04-10,2017-12-31,2017-04-12,2017-12-29,2017-05-01,2018-03-13,True,False,488,265,223,0,8.802429200823681,4.123525125599928,4.678904075223753,0.009587918186933919,0.0014427628541361388,2.1346854772815345,0.5430327868852459,-0.027917617987665733,-0.2474134292009741,0.15130298105243978,36.64959016393443
score_bo_l20_rp000_erp010__breakout_5d_after_signal__low20,Score BO L20 R20>=0.00 ER20>=0.10 / 5D breakout after signal / Low20 trailing,20,0.0,0.1,breakout_5d_after_signal,low20,2018,entry_year,2018-01-01,2018-12-31,2018-01-02,2018-12-31,2018-01-30,2019-04-01,False,True,504,195,309,0,3.6745194157586036,6.772590617779104,-3.098071202020501,-0.006146966670675597,-0.004277466984332621,0.5425574382293857,0.3869047619047619,-0.04351173783814417,-0.1630674858371438,0.11017153126383228,32.94047619047619
score_bo_l20_rp000_erp010__breakout_5d_after_signal__low20,Score BO L20 R20>=0.00 ER20>=0.10 / 5D breakout after signal / Low20 trailing,20,0.0,0.1,breakout_5d_after_signal,low20,2019,entry_year,2019-01-01,2019-12-31,2019-01-02,2019-12-31,2019-01-09,2020-03-11,False,True,778,502,276,0,25.14483647712981,5.619494018277695,19.525342458852116,0.025096841206750792,0.010521532289998416,4.474573047919426,0.6452442159383034,-0.02797180985057285,-0.1119780394231259,0.8439384260862783,42.90874035989717
score_bo_l20_rp000_erp010__breakout_5d_after_signal__low20,Score BO L20 R20>=0.00 ER20>=0.10 / 5D breakout after signal / Low20 trailing,20,0.0,0.1,breakout_5d_after_signal,low20,2020,entry_year,2020-01-01,2020-12-31,2020-01-03,2020-12-31,2020-01-15,2021-03-30,False,True,638,356,282,0,33.56627577247726,11.15985080793352,22.40642496454374,0.03511978834567984,0.005514567385080606,3.0077710132661495,0.5579937304075235,-0.06420208026510724,-0.26629105949198906,1.3138085000490347,41.65047021943574
score_bo_l20_rp000_erp010__breakout_5d_after_signal__low20,Score BO L20 R20>=0.00 ER20>=0.10 / 5D breakout after signal / Low20 trailing,20,0.0,0.1,breakout_5d_after_signal,low20,2021,entry_year,2021-01-01,2021-12-31,2021-01-05,2021-12-31,2021-01-27,2022-01-28,False,True,568,195,373,0,7.051228822068521,9.94546956935741,-2.894240747288889,-0.005095494273395931,-0.008777697207025923,0.7089890299190881,0.34330985915492956,-0.049235898322094684,-0.15843415750164558,0.16760763487933383,29.02112676056338
score_bo_l20_rp000_erp010__breakout_5d_after_signal__low20,Score BO L20 R20>=0.00 ER20>=0.10 / 5D breakout after signal / Low20 trailing,20,0.0,0.1,breakout_5d_after_signal,low20,2022,entry_year,2022-01-01,2022-12-31,2022-01-04,2022-12-28,2022-01-19,2023-03-08,False,True,740,112,628,0,4.932176326331402,24.485608378565505,-19.553432052234104,-0.026423556827343386,-0.03287593566251712,0.2014316430319529,0.15135135135135136,-0.060910532553750285,-0.17802354783668162,0.28167353447407195,21.31081081081081
score_bo_l20_rp000_erp010__breakout_5d_after_signal__low20,Score BO L20 R20>=0.00 ER20>=0.10 / 5D breakout after signal / Low20 trailing,20,0.0,0.1,breakout_5d_after_signal,low20,2023,entry_year,2023-01-01,2023-12-31,2023-01-09,2023-12-29,2023-02-07,2024-04-01,False,True,897,559,338,0,30.799909845798467,7.845755834898118,22.95415401090035,0.025589915285284672,0.014620364792415687,3.9256778434016133,0.6231884057971014,-0.03114620405608408,-0.1271583770636331,0.4345732524854362,38.78037904124861
score_bo_l20_rp000_erp010__breakout_5d_after_signal__low20,Score BO L20 R20>=0.00 ER20>=0.10 / 5D breakout after signal / Low20 trailing,20,0.0,0.1,breakout_5d_after_signal,low20,2024,entry_year,2024-01-01,2024-12-31,2024-01-05,2024-12-18,2024-02-09,2025-02-27,False,True,892,327,565,0,11.862436016628973,18.41036117397224,-6.547925157343269,-0.007340723270564203,-0.01404998442159766,0.6443347799933205,0.3665919282511211,-0.050209370746241364,-0.1261061778697974,0.24579960201978213,32.34977578475336
score_bo_l20_rp000_erp010__breakout_5d_after_signal__low20,Score BO L20 R20>=0.00 ER20>=0.10 / 5D breakout after signal / Low20 trailing,20,0.0,0.1,breakout_5d_after_signal,low20,2025,entry_year,2025-01-01,2025-12-31,2025-01-13,2025-12-31,2025-01-27,2026-04-01,False,True,1063,628,435,0,32.284127142156585,11.360503790115066,20.923623352041517,0.019683559127038116,0.008085180278939232,2.84178657378271,0.5907808090310442,-0.03486916040894972,-0.14875877589247166,0.580851794296221,41.448730009407335
score_bo_l20_rp000_erp010__breakout_5d_after_signal__low20,Score BO L20 R20>=0.00 ER20>=0.10 / 5D breakout after signal / Low20 trailing,20,0.0,0.1,breakout_5d_after_signal,low20,2026,entry_year,2026-01-01,2026-07-15,2026-01-05,2026-07-01,2026-01-20,2026-07-22,True,False,589,248,341,0,14.828878378270334,8.544223146728735,6.2846552315416,0.01067004283793141,-0.004358692421621456,1.7355443699931643,0.42105263157894735,-0.037437497366282296,-0.2603131041229092,0.44836052753800937,32.89473684210526
score_bo_l20_rp000_erp010__breakout_5d_after_signal__low20_minus_0_5atr,Score BO L20 R20>=0.00 ER20>=0.10 / 5D breakout after signal / Low20 - 0.5ATR trailing,20,0.0,0.1,breakout_5d_after_signal,low20_minus_0_5atr,2017,entry_year,2017-04-10,2017-12-31,2017-04-12,2017-12-29,2017-05-03,2018-03-21,True,False,458,255,203,0,10.167375446190837,4.051861977729206,6.115513468461631,0.01335264949445771,0.002988368012620037,2.5093094241795875,0.5567685589519651,-0.030394223124317176,-0.3124227450303231,0.15130298105243978,41.814410480349345
score_bo_l20_rp000_erp010__breakout_5d_after_signal__low20_minus_0_5atr,Score BO L20 R20>=0.00 ER20>=0.10 / 5D breakout after signal / Low20 - 0.5ATR trailing,20,0.0,0.1,breakout_5d_after_signal,low20_minus_0_5atr,2018,entry_year,2018-01-01,2018-12-31,2018-01-02,2018-12-31,2018-01-30,2019-04-01,False,True,494,196,298,0,4.7567743833202485,8.142095429348615,-3.385321046028366,-0.006852876611393453,-0.007335051280935643,0.5842199252755259,0.3967611336032389,-0.04964974663752899,-0.19477865373049785,0.11017153126383228,35.41902834008097
