signal_key,signal_label,signal_params,entry_key,entry_label,symbol,entry_signal_date,entry_date,entry_price,fwd_1d,fwd_3d,fwd_5d,fwd_10d,fwd_20d,mfe_20d,mae_20d
early_te_cross_strict,Early TE cross strict,"{""er20_min"": 0.15, ""ma50_slope_10_min"": 0.0, ""r20_min"": 0.02}",first_signal,First signal,VTV,2026-05-22,2026-05-26,210.89996497767004,0.0008964916448879201,-0.0014155517133594975,-0.0024535691767709755,0.0029252814749236578,0.02590347331117515,0.0376992613285172,-0.006322551133336463
early_te_cross_strict,Early TE cross strict,"{""er20_min"": 0.15, ""ma50_slope_10_min"": 0.0, ""r20_min"": 0.02}",first_signal,First signal,VYM,2026-05-22,2026-05-26,158.229202530055,-0.0033290246575925497,-0.005590129570135383,-0.00012565608230152847,-0.006846384685744833,-0.0006269237641115533,0.014132326076006896,-0.015451370484393046
scanner_surge_v0,Scanner surge v0,"{""source"": ""features.add_signal_surge_v0""}",breakout_5d_after_signal,5D breakout after signal,IXN,2026-05-22,2026-05-26,137.93495665370207,0.011585740579383108,0.023533696423686745,0.07226647967731248,0.003620547306255606,0.010331274908268462,0.08493845815704892,-0.05220853486477961
scanner_surge_v0,Scanner surge v0,"{""source"": ""features.add_signal_surge_v0""}",breakout_5d_after_signal,5D breakout after signal,JTEK,2026-05-22,2026-05-26,105.97000122070312,0.005945052808915996,0.009531019388467676,0.03689719720368334,-0.025762039496893374,-0.00674722996177024,0.050485971619257386,-0.08568464401678944
scanner_surge_v0,Scanner surge v0,"{""source"": ""features.add_signal_surge_v0""}",breakout_5d_after_signal,5D breakout after signal,MGC,2026-05-22,2026-05-26,275.1402449987916,0.00043506442206475704,0.007432672083337977,0.013306363397360688,-0.015010272515398437,-0.024582139971730865,0.01555427012709143,-0.039193659751160514
scanner_surge_v0,Scanner surge v0,"{""source"": ""features.add_signal_surge_v0""}",breakout_5d_after_signal,5D breakout after signal,MTUM,2026-05-22,2026-05-26,309.8876386092053,0.012313369665609253,0.01424750694538246,0.021596834690541744,0.015633507356560328,0.06412766654910196,0.11521065470349101,-0.03545751652330198
scanner_surge_v0,Scanner surge v0,"{""source"": ""features.add_signal_surge_v0""}",breakout_5d_after_signal,5D breakout after signal,TDIV,2026-05-22,2026-05-26,116.89434209332013,0.004346667509391944,0.012528789667687112,0.07449069548891174,0.005198995016432839,-0.02079611283786842,0.09520150747869827,-0.04295578728925442
scanner_surge_v0,Scanner surge v0,"{""source"": ""features.add_signal_surge_v0""}",breakout_5d_after_signal,5D breakout after signal,THRO,2026-05-22,2026-05-26,42.89171642065219,0.00395905889798609,0.007918038585734477,0.01374017740271527,-0.011178341938024472,-0.011697294323296803,0.01909639411372277,-0.0384256186494607
scanner_surge_v0,Scanner surge v0,"{""source"": ""features.add_signal_surge_v0""}",first_signal,First signal,BAI,2026-05-22,2026-05-26,49.459999084472656,0.010917932177982426,0.014152866475875214,0.03032753796533938,-0.03275371940702976,0.009502653243086634,0.10109179321779815,-0.10452887716628301
scanner_surge_v0,Scanner surge v0,"{""source"": ""features.add_signal_surge_v0""}",first_signal,First signal,BBUS,2026-05-22,2026-05-26,134.7955681165901,0.0003700092643454944,0.006733744784081619,0.012135511069480964,-0.012875575823792507,-0.018365298110024852,0.015243435526515858,-0.034852811982008514
scanner_surge_v0,Scanner surge v0,"{""source"": ""features.add_signal_surge_v0""}",first_signal,First signal,BKLC,2026-05-22,2026-05-26,143.2862435825133,0.001044123040198297,0.0070300189068115415,0.01204151614009441,-0.013224693667994725,-0.017957821717941358,0.015034516588738445,-0.036402799846297684
scanner_surge_v0,Scanner surge v0,"{""source"": ""features.add_signal_surge_v0""}",first_signal,First signal,DSI,2026-05-22,2026-05-26,141.77627945681263,0.0011966645914884833,0.005138675689067229,0.016894321692158876,-0.01013655004790992,-0.018735745851154784,0.0186541414942345,-0.033506893014437544
scanner_surge_v0,Scanner surge v0,"{""source"": ""features.add_signal_surge_v0""}",first_signal,First signal,DYNF,2026-05-22,2026-05-26,67.03503565595713,0.0007444225675568017,0.0025312716826282333,0.006700434535067412,-0.013549801292786379,-0.006340491079723898,0.016781791717481953,-0.038862382866290845
scanner_surge_v0,Scanner surge v0,"{""source"": ""features.add_signal_surge_v0""}",first_signal,First signal,ESGU,2026-05-22,2026-05-26,163.30381118191193,0.001038884412314145,0.006721692947373015,0.013687779609669715,-0.012526731456829143,-0.01588330639237423,0.01714020601366828,-0.03525816892443878
scanner_surge_v0,Scanner surge v0,"{""source"": ""features.add_signal_surge_v0""}",first_signal,First signal,ESGV,2026-05-22,2026-05-26,132.04778669307896,0.0016625195923747338,0.009370503884385206,0.01775852966653857,-0.013375699521590567,-0.017628356602343853,0.020101254691456294,-0.036953138357858184
scanner_surge_v0,Scanner surge v0,"{""source"": ""features.add_signal_surge_v0""}",first_signal,First signal,FBCG,2026-05-22,2026-05-26,61.95000076293945,0.0020984837209720997,0.016142049841559203,0.0238902263762637,-0.012106537381169402,-0.02550446830663955,0.03825664088292591,-0.05052463324564971
scanner_surge_v0,Scanner surge v0,"{""source"": ""features.add_signal_surge_v0""}",first_signal,First signal,GSUS,2026-05-22,2026-05-26,103.19932876408485,0.0007732634038530861,0.00666922687515803,0.012081918287932814,-0.013241848079697749,-0.0179295944403155,0.015300552021138003,-0.03513440374521082
scanner_surge_v0,Scanner surge v0,"{""source"": ""features.add_signal_surge_v0""}",first_signal,First signal,ILCG,2026-05-22,2026-05-26,116.43415816202787,0.004376573771328829,0.014674348713619612,0.03029265490659694,-0.014588442114360167,-0.025887248558864484,0.034669245115803715,-0.04797042970976906
scanner_surge_v0,Scanner surge v0,"{""source"": ""features.add_signal_surge_v0""}",first_signal,First signal,IUSG,2026-05-22,2026-05-26,187.83986649424318,0.005051025834716505,0.013345317596653583,0.02764776182219575,-0.01483415382336195,-0.026085325465172726,0.03067843416636995,-0.047267131595565615
scanner_surge_v0,Scanner surge v0,"{""source"": ""features.add_signal_surge_v0""}",first_signal,First signal,IVW,2026-05-22,2026-05-26,137.64142230887782,0.004064727743538832,0.013282985340926645,0.02772724658699155,-0.01654939059225946,-0.028562735905098724,0.030558064096396054,-0.04928518262812387
scanner_surge_v0,Scanner surge v0,"{""source"": ""features.add_signal_surge_v0""}",first_signal,First signal,IXN,2026-05-22,2026-05-26,137.93495665370207,0.011585740579383108,0.023533696423686745,0.07226647967731248,0.003620547306255606,0.010331274908268462,0.08493845815704892,-0.05220853486477961
scanner_surge_v0,Scanner surge v0,"{""source"": ""features.add_signal_surge_v0""}",first_signal,First signal,LRGF,2026-05-22,2026-05-26,75.22691820889679,0.0017237455047569572,0.008353365632599585,0.02002124959667939,-0.005038327068235038,-0.009795966160422998,0.02293826168424884,-0.028241719144708965
scanner_surge_v0,Scanner surge v0,"{""source"": ""features.add_signal_surge_v0""}",first_signal,First signal,MGC,2026-05-22,2026-05-26,275.1402449987916,0.00043506442206475704,0.007432672083337977,0.013306363397360688,-0.015010272515398437,-0.024582139971730865,0.01555427012709143,-0.039193659751160514
scanner_surge_v0,Scanner surge v0,"{""source"": ""features.add_signal_surge_v0""}",first_signal,First signal,MGK,2026-05-22,2026-05-26,89.46082514764346,0.0015633655486031461,0.01340024578088661,0.028028916262844428,-0.018872153604551745,-0.045337874882713236,0.031602335209169885,-0.055388172894310084
scanner_surge_v0,Scanner surge v0,"{""source"": ""features.add_signal_surge_v0""}",first_signal,First signal,MTUM,2026-05-22,2026-05-26,309.8876386092053,0.012313369665609253,0.01424750694538246,0.021596834690541744,0.015633507356560328,0.06412766654910196,0.11521065470349101,-0.03545751652330198
scanner_surge_v0,Scanner surge v0,"{""source"": ""features.add_signal_surge_v0""}",first_signal,First signal,PBUS,2026-05-22,2026-05-26,74.94458598491377,-0.00039923848204093115,0.0062549496355042145,0.011046087240708102,-0.013574663295399247,-0.018341368786349066,0.014373181659531387,-0.03646526417991891
scanner_surge_v0,Scanner surge v0,"{""source"": ""features.add_signal_surge_v0""}",first_signal,First signal,RSPT,2026-05-22,2026-05-26,61.758430605183364,0.009546928153262524,0.011812271052132228,0.0734627055712973,0.015857583584723445,0.009254950624074887,0.09207119263564945,-0.05016178725573006
scanner_surge_v0,Scanner surge v0,"{""source"": ""features.add_signal_surge_v0""}",first_signal,First signal,SPMO,2026-05-22,2026-05-26,147.37385422113735,0.014905127759271775,0.01714092659046207,0.03197833122623539,0.0018970319013749126,0.047268507385987535,0.10128084733553533,-0.040989173770672016
scanner_surge_v0,Scanner surge v0,"{""source"": ""features.add_signal_surge_v0""}",first_signal,First signal,SPYG,2026-05-22,2026-05-26,119.13231579845403,0.004024173053704949,0.012826977047435184,0.02783365890144429,-0.016431915496564864,-0.02889487486226172,0.030516430330654876,-0.049128126634157776
scanner_surge_v0,Scanner surge v0,"{""source"": ""features.add_signal_surge_v0""}",first_signal,First signal,SUSA,2026-05-22,2026-05-26,152.04347448251605,0.0022975831452738404,0.006105168173185183,0.019168877995753508,-0.006499102422768188,-0.007323443577730404,0.022910828848434317,-0.029278583761716992
scanner_surge_v0,Scanner surge v0,"{""source"": ""features.add_signal_surge_v0""}",first_signal,First signal,TDIV,2026-05-22,2026-05-26,116.89434209332013,0.004346667509391944,0.012528789667687112,0.07449069548891174,0.005198995016432839,-0.02079611283786842,0.09520150747869827,-0.04295578728925442
scanner_surge_v0,Scanner surge v0,"{""source"": ""features.add_signal_surge_v0""}",first_signal,First signal,VOOG,2026-05-22,2026-05-26,82.70942497449555,0.004106235813519321,0.013405749259600475,0.02789847113201649,-0.01606286515854949,-0.028502434521092024,0.03079699581154327,-0.04915460015129247
scanner_surge_v0,Scanner surge v0,"{""source"": ""features.add_signal_surge_v0""}",first_signal,First signal,VUG,2026-05-22,2026-05-26,87.97244167067382,0.0014760673767280075,0.013057820738587411,0.025207188074308773,-0.021119565198656653,-0.04530486380015131,0.028727087533088724,-0.05643241371340013
scanner_surge_v0,Scanner surge v0,"{""source"": ""features.add_signal_surge_v0""}",first_signal,First signal,VV,2026-05-22,2026-05-26,343.8974680585778,0.0008988301934740317,0.0067557813516170295,0.01284469975764102,-0.012467772208708316,-0.017976772495030047,0.01600506964016213,-0.035315669488079515
scanner_surge_v0,Scanner surge v0,"{""source"": ""features.add_signal_surge_v0""}",signal_3d_confirm,Signal 3D confirm,JTEK,2026-05-22,2026-05-26,105.97000122070312,0.005945052808915996,0.009531019388467676,0.03689719720368334,-0.025762039496893374,-0.00674722996177024,0.050485971619257386,-0.08568464401678944
scanner_surge_v0,Scanner surge v0,"{""source"": ""features.add_signal_surge_v0""}",signal_3d_confirm,Signal 3D confirm,OEF,2026-05-22,2026-05-26,372.2417560336479,0.0004022210193046494,0.009303221299106212,0.013700145404128117,-0.017212201930806525,-0.03170453986138744,0.016166653721346735,-0.044666091616553105
scanner_surge_v0,Scanner surge v0,"{""source"": ""features.add_signal_surge_v0""}",signal_3d_confirm,Signal 3D confirm,THRO,2026-05-22,2026-05-26,42.89171642065219,0.00395905889798609,0.007918038585734477,0.01374017740271527,-0.011178341938024472,-0.011697294323296803,0.01909639411372277,-0.0384256186494607
scanner_surge_v0,Scanner surge v0,"{""source"": ""features.add_signal_surge_v0""}",signal_3d_confirm,Signal 3D confirm,USMC,2026-05-22,2026-05-26,73.3322355773782,0.0023138446457164896,0.00899677410854105,0.013066562148188687,-0.009214689856899994,-0.010739169741990184,0.017830327854024386,-0.02980818926236639
score_breakout_base,Score breakout base,"{""er20_min"": 0.1, ""r20_min"": 0.0, ""score_lookback"": 20}",breakout_5d_after_signal,5D breakout after signal,AVLV,2026-05-22,2026-05-26,89.71746986017283,0.0031110975477430802,0.004333348774494983,0.002777833611359748,0.0016667270554049374,0.012177424309041118,0.03056850832479041,-0.012789818606531944
score_breakout_base,Score breakout base,"{""er20_min"": 0.1, ""r20_min"": 0.0, ""score_lookback"": 20}",breakout_5d_after_signal,5D breakout after signal,BBJP,2026-05-22,2026-05-26,75.44999694824219,0.0,-0.0006626298791977403,-0.001325360876948678,-0.010602988134142288,-0.007289535382494106,0.042279689468967874,-0.038435971024276316
score_breakout_base,Score breakout base,"{""er20_min"": 0.1, ""r20_min"": 0.0, ""score_lookback"": 20}",breakout_5d_after_signal,5D breakout after signal,DFLV,2026-05-22,2026-05-26,38.7991115558955,0.0033384969876721904,0.003595306714963442,0.007190642897041188,0.00796097375972371,0.016002598723306782,0.03364155123677626,-0.0032100677801718547
score_breakout_base,Score breakout base,"{""er20_min"": 0.1, ""r20_min"": 0.0, ""score_lookback"": 20}",breakout_5d_after_signal,5D breakout after signal,DGRO,2026-05-22,2026-05-26,74.65305733951162,-0.004934685649728099,-0.00413447516527321,-0.003200896266742581,-0.0004001595711505823,0.006254873192223176,0.019047305755526933,-0.0081354810051808
score_breakout_base,Score breakout base,"{""er20_min"": 0.1, ""r20_min"": 0.0, ""score_lookback"": 20}",breakout_5d_after_signal,5D breakout after signal,DLN,2026-05-22,2026-05-26,96.1841876758241,-0.003527298890377839,-0.00373488109251241,-0.003942304653300477,-0.008818384405621438,-0.0020748580408218587,0.012760666200557935,-0.017325412051637734
score_breakout_base,Score breakout base,"{""er20_min"": 0.1, ""r20_min"": 0.0, ""score_lookback"": 20}",breakout_5d_after_signal,5D breakout after signal,DUHP,2026-05-22,2026-05-26,40.816170026830314,0.0014666676488588326,0.008066470176442797,0.012710799889301683,-0.003911046147408226,-0.0035812242498234337,0.023466089665189482,-0.02102179064786358
score_breakout_base,Score breakout base,"{""er20_min"": 0.1, ""r20_min"": 0.0, ""score_lookback"": 20}",breakout_5d_after_signal,5D breakout after signal,FLJP,2026-05-22,2026-05-26,39.63171672593957,-0.0007537381877369409,-0.002261262804633346,-0.0032663433849954293,-0.01356779368500316,-0.003768787421529751,0.04334175217238845,-0.040200937066207754
score_breakout_base,Score breakout base,"{""er20_min"": 0.1, ""r20_min"": 0.0, ""score_lookback"": 20}",breakout_5d_after_signal,5D breakout after signal,FNDX,2026-05-22,2026-05-26,30.881924139711437,-0.0025806427001953125,0.0009677435064605611,-0.002258056521169949,-0.005806504490448616,-0.0006451873886661463,0.018064483549612875,-0.019677426058947733
score_breakout_base,Score breakout base,"{""er20_min"": 0.1, ""r20_min"": 0.0, ""score_lookback"": 20}",breakout_5d_after_signal,5D breakout after signal,FV,2026-05-22,2026-05-26,71.61483080235918,0.004882109948415092,0.010238518995800305,0.010601159788125036,0.012247105804992886,0.010322147968178319,0.04080060903581151,-0.018970530896071258
score_breakout_base,Score breakout base,"{""er20_min"": 0.1, ""r20_min"": 0.0, ""score_lookback"": 20}",breakout_5d_after_signal,5D breakout after signal,MGV,2026-05-22,2026-05-26,157.20953795030448,-0.00018997390033026473,-0.0024064406082306977,-0.003862925956748531,0.003673022026033035,0.030270428400439364,0.04109933912308694,-0.0063960724398638424
score_breakout_base,Score breakout base,"{""er20_min"": 0.1, ""r20_min"": 0.0, ""score_lookback"": 20}",breakout_5d_after_signal,5D breakout after signal,PRF,2026-05-22,2026-05-26,53.26636360952577,0.0013098745625572672,0.0046781663763062475,0.001122743260932424,-0.0037424557348161303,0.0041984857569858924,0.02264224929900327,-0.01964818763152376
score_breakout_base,Score breakout base,"{""er20_min"": 0.1, ""r20_min"": 0.0, ""score_lookback"": 20}",breakout_5d_after_signal,5D breakout after signal,PVAL,2026-05-22,2026-05-26,50.417492538890805,-0.0015829408311328619,0.0015828403343602915,0.0007914896207088518,-1.2417297634570446e-08,0.015433255884431452,0.031460256114017815,-0.011278226142404701
score_breakout_base,Score breakout base,"{""er20_min"": 0.1, ""r20_min"": 0.0, ""score_lookback"": 20}",breakout_5d_after_signal,5D breakout after signal,QUAL,2026-05-22,2026-05-26,215.3161391605852,0.00041722920335596214,0.0008345644255989271,0.001251757914025431,-0.008669396629757409,-0.010710505319015184,0.020917466666418916,-0.02341214475877107
score_breakout_base,Score breakout base,"{""er20_min"": 0.1, ""r20_min"": 0.0, ""score_lookback"": 20}",breakout_5d_after_signal,5D breakout after signal,RSP,2026-05-22,2026-05-26,207.02822818376208,-0.000914220467364002,0.002020890179946333,0.006640061374688644,-0.0010586064191526745,0.008992837460956249,0.031131166949050604,-0.010056286809423942
score_breakout_base,Score breakout base,"{""er20_min"": 0.1, ""r20_min"": 0.0, ""score_lookback"": 20}",breakout_5d_after_signal,5D breakout after signal,RWL,2026-05-22,2026-05-26,126.15037095528835,-0.0034771806402940086,0.004109312147220212,0.00703333023772279,0.0055318286837202635,0.00744845516891357,0.027343130076667554,-0.004583545336323103
score_breakout_base,Score breakout base,"{""er20_min"": 0.1, ""r20_min"": 0.0, ""score_lookback"": 20}",breakout_5d_after_signal,5D breakout after signal,TDIV,2026-05-22,2026-05-26,116.89434209332013,0.004346667509391944,0.012528789667687112,0.07449069548891174,0.005198995016432839,-0.02079611283786842,0.09520150747869827,-0.04295578728925442
score_breakout_base,Score breakout base,"{""er20_min"": 0.1, ""r20_min"": 0.0, ""score_lookback"": 20}",breakout_5d_after_signal,5D breakout after signal,USMV,2026-05-22,2026-05-26,96.70700161489624,-0.005360316060303738,-0.0070096291338852534,-0.0006185212507938687,-0.018348597345868245,-0.022304471518287405,0.0015462732500650667,-0.029129247915942957
score_breakout_base,Score breakout base,"{""er20_min"": 0.1, ""r20_min"": 0.0, ""score_lookback"": 20}",breakout_5d_after_signal,5D breakout after signal,VIG,2026-05-22,2026-05-26,232.89644792045092,-0.002693594785824649,-4.275742449388886e-05,0.0011970954234008513,-0.002351593524674178,0.0013681615714591366,0.01799989691680648,-0.012356228936138414
score_breakout_base,Score breakout base,"{""er20_min"": 0.1, ""r20_min"": 0.0, ""score_lookback"": 20}",breakout_5d_after_signal,5D breakout after signal,XSD,2026-05-22,2026-05-26,624.8611349750704,0.011422280482059621,0.008782729172136072,-0.03828251312978681,-0.0458494287526694,-0.03394531900572462,0.05287236353600555,-0.14111570359806613
score_breakout_base,Score breakout base,"{""er20_min"": 0.1, ""r20_min"": 0.0, ""score_lookback"": 20}",first_signal,First signal,ACWI,2026-05-22,2026-05-26,156.54296032392017,0.0017770930669933627,0.004379342895146854,0.00977411080873214,-0.016755444580569878,-0.013433742904583212,0.015676581033829073,-0.037636372954932606
score_breakout_base,Score breakout base,"{""er20_min"": 0.1, ""r20_min"": 0.0, ""score_lookback"": 20}",first_signal,First signal,AOA,2026-05-22,2026-05-26,96.9802425333606,0.001126284833426805,0.0031742898975892775,0.006348528607453385,-0.01535939677167597,-0.01095641795897484,0.010444421239918622,-0.030309255372530486
score_breakout_base,Score breakout base,"{""er20_min"": 0.1, ""r20_min"": 0.0, ""score_lookback"": 20}",first_signal,First signal,ARTY,2026-05-22,2026-05-26,70.64851903130038,0.014287656980534136,0.028575388093621257,0.1041165085489324,0.04526796773214059,0.05338369705915569,0.15787233411825152,-0.03989255326979613
score_breakout_base,Score breakout base,"{""er20_min"": 0.1, ""r20_min"": 0.0, ""score_lookback"": 20}",first_signal,First signal,AVLV,2026-05-22,2026-05-26,89.71746986017283,0.0031110975477430802,0.004333348774494983,0.002777833611359748,0.0016667270554049374,0.012177424309041118,0.03056850832479041,-0.012789818606531944
score_breakout_base,Score breakout base,"{""er20_min"": 0.1, ""r20_min"": 0.0, ""score_lookback"": 20}",first_signal,First signal,AVUS,2026-05-22,2026-05-26,126.31141013350627,0.0028424840585414834,0.005842866554032211,0.00773784179321213,-0.007658915077143336,-0.0027821005929883347,0.020177040808518676,-0.027799603203202627
score_breakout_base,Score breakout base,"{""er20_min"": 0.1, ""r20_min"": 0.0, ""score_lookback"": 20}",first_signal,First signal,BBUS,2026-05-22,2026-05-26,134.7955681165901,0.0003700092643454944,0.006733744784081619,0.012135511069480964,-0.012875575823792507,-0.018365298110024852,0.015243435526515858,-0.034852811982008514
score_breakout_base,Score breakout base,"{""er20_min"": 0.1, ""r20_min"": 0.0, ""score_lookback"": 20}",first_signal,First signal,BKLC,2026-05-22,2026-05-26,143.2862435825133,0.001044123040198297,0.0070300189068115415,0.01204151614009441,-0.013224693667994725,-0.017957821717941358,0.015034516588738445,-0.036402799846297684
score_breakout_base,Score breakout base,"{""er20_min"": 0.1, ""r20_min"": 0.0, ""score_lookback"": 20}",first_signal,First signal,BKLN,2026-05-22,2026-05-26,20.3789005279541,0.0,0.0004882813871009972,0.0014649377555884247,-0.0009765627742019944,-0.00190885545139452,0.002441522688102271,-0.0034179807462496603
score_breakout_base,Score breakout base,"{""er20_min"": 0.1, ""r20_min"": 0.0, ""score_lookback"": 20}",first_signal,First signal,BOXX,2026-05-22,2026-05-26,116.86000061035156,-8.559075969727381e-05,0.00017111623277399346,0.0004278885118658149,0.0006845955043370822,0.0017114234742223733,0.002139311986088188,-0.00025670699247126727
score_breakout_base,Score breakout base,"{""er20_min"": 0.1, ""r20_min"": 0.0, ""score_lookback"": 20}",first_signal,First signal,CALF,2026-05-22,2026-05-26,48.856178465029146,0.000613471950118516,0.012781168682916677,0.04723918384842096,0.023616662063119742,0.005297655722764194,0.04856847705098777,-0.005214745606506477
score_breakout_base,Score breakout base,"{""er20_min"": 0.1, ""r20_min"": 0.0, ""score_lookback"": 20}",first_signal,First signal,CGXU,2026-05-22,2026-05-26,34.060258668445584,0.002610970391664358,0.010443920222149572,0.034812773921377715,-0.014505309610533534,-0.0002901262862368137,0.05221933340779472,-0.04322595222302095
score_breakout_base,Score breakout base,"{""er20_min"": 0.1, ""r20_min"": 0.0, ""score_lookback"": 20}",first_signal,First signal,COWZ,2026-05-22,2026-05-26,64.22895064859888,-0.0029529813930038173,0.004507270077656056,0.017796151106692193,-0.007923987901970464,-0.037194294346814205,0.02020520905162959,-0.045990929213233445
score_breakout_base,Score breakout base,"{""er20_min"": 0.1, ""r20_min"": 0.0, ""score_lookback"": 20}",first_signal,First signal,DCOR,2026-05-22,2026-05-26,81.24781446725602,0.00122782206583949,0.005524906552773379,0.007980369987769187,-0.009330792778237784,-0.006004005575093285,0.016574658832921196,-0.028115331296619916
score_breakout_base,Score breakout base,"{""er20_min"": 0.1, ""r20_min"": 0.0, ""score_lookback"": 20}",first_signal,First signal,DFAC,2026-05-22,2026-05-26,43.722883825272696,0.0020533044519943644,0.0073008718964284736,0.010038687651530154,-0.0066165326863171225,-0.0023531131614987766,0.020077516019276098,-0.02464071766815179
score_breakout_base,Score breakout base,"{""er20_min"": 0.1, ""r20_min"": 0.0, ""score_lookback"": 20}",first_signal,First signal,DFAU,2026-05-22,2026-05-26,51.41020634006525,0.002328793895299608,0.008150617396281978,0.012225893846969482,-0.010479292008027441,-0.011480339941391526,0.016495312821724006,-0.03202012937983911
score_breakout_base,Score breakout base,"{""er20_min"": 0.1, ""r20_min"": 0.0, ""score_lookback"": 20}",first_signal,First signal,DFUS,2026-05-22,2026-05-26,81.43124291224606,0.001837578475143431,0.007472732097581369,0.012127968988448146,-0.011637845912313649,-0.013155175625268578,0.016354257743603773,-0.03479111090755371
score_breakout_base,Score breakout base,"{""er20_min"": 0.1, ""r20_min"": 0.0, ""score_lookback"": 20}",first_signal,First signal,DFUV,2026-05-22,2026-05-26,53.218772886895636,0.005430657163736807,0.004868832913645482,0.008426862018779513,0.008801387625659851,0.022759401477638885,0.038670355912775234,-0.0044944227294011485
score_breakout_base,Score breakout base,"{""er20_min"": 0.1, ""r20_min"": 0.0, ""score_lookback"": 20}",first_signal,First signal,DGRW,2026-05-22,2026-05-26,96.3069609631896,-0.0014512220159316191,0.004353670050858405,0.012853690577229404,-0.0055976527117646,-0.018140405537284576,0.01596346517356695,-0.021664862640915716
score_breakout_base,Score breakout base,"{""er20_min"": 0.1, ""r20_min"": 0.0, ""score_lookback"": 20}",first_signal,First signal,DIVO,2026-05-22,2026-05-26,45.880738316568376,-0.00389189849028726,-0.0018513842412137826,-0.00011467730475189786,-0.0031539144435601685,-0.002068389464507825,0.01497261029758823,-0.011185934243253315
score_breakout_base,Score breakout base,"{""er20_min"": 0.1, ""r20_min"": 0.0, ""score_lookback"": 20}",first_signal,First signal,ESGU,2026-05-22,2026-05-26,163.30381118191193,0.001038884412314145,0.006721692947373015,0.013687779609669715,-0.012526731456829143,-0.01588330639237423,0.01714020601366828,-0.03525816892443878
score_breakout_base,Score breakout base,"{""er20_min"": 0.1, ""r20_min"": 0.0, ""score_lookback"": 20}",first_signal,First signal,ESGV,2026-05-22,2026-05-26,132.04778669307896,0.0016625195923747338,0.009370503884385206,0.01775852966653857,-0.013375699521590567,-0.017628356602343853,0.020101254691456294,-0.036953138357858184
score_breakout_base,Score breakout base,"{""er20_min"": 0.1, ""r20_min"": 0.0, ""score_lookback"": 20}",first_signal,First signal,FDN,2026-05-22,2026-05-26,274.6600036621094,-0.003058313284390657,0.015400899038550797,0.05497708403911572,-0.014854791507477927,-0.05901839087943761,0.05916405659118462,-0.06622734362074734
score_breakout_base,Score breakout base,"{""er20_min"": 0.1, ""r20_min"": 0.0, ""score_lookback"": 20}",first_signal,First signal,FELC,2026-05-22,2026-05-26,41.8922055843612,0.0021438816953140982,0.006669828599960681,0.012386838126838828,-0.013339750274029893,-0.014852527288030992,0.016198204302940056,-0.03644591014203047
score_breakout_base,Score breakout base,"{""er20_min"": 0.1, ""r20_min"": 0.0, ""score_lookback"": 20}",first_signal,First signal,FELV,2026-05-22,2026-05-26,39.04056279326131,0.002552283648346254,0.0010209549156263709,0.0017866192819862015,-0.0002552500727640572,0.020477096182244914,0.03565599215213067,-0.014803487219624434
score_breakout_base,Score breakout base,"{""er20_min"": 0.1, ""r20_min"": 0.0, ""score_lookback"": 20}",first_signal,First signal,FENI,2026-05-22,2026-05-26,40.11872482299805,0.0,-0.006668325586583035,-0.00740932460692012,-0.023709591520605477,-0.012431249829440882,0.01654723822355142,-0.04050388653299963
score_breakout_base,Score breakout base,"{""er20_min"": 0.1, ""r20_min"": 0.0, ""score_lookback"": 20}",first_signal,First signal,FESM,2026-05-22,2026-05-26,45.19746732562859,0.007724530203333968,0.01125577052143889,0.00220700413159558,-0.01522848966400403,0.03634125813124767,0.04917379169289138,-0.03564336321341521
score_breakout_base,Score breakout base,"{""er20_min"": 0.1, ""r20_min"": 0.0, ""score_lookback"": 20}",first_signal,First signal,FMDE,2026-05-22,2026-05-26,39.34709693231463,0.00253481551805268,0.004055765610154083,0.01166032217085311,-0.005069741042646236,0.014306085047793848,0.035234429401360234,-0.02179981290025479
score_breakout_base,Score breakout base,"{""er20_min"": 0.1, ""r20_min"": 0.0, ""score_lookback"": 20}",first_signal,First signal,FNDX,2026-05-22,2026-05-26,30.881924139711437,-0.0025806427001953125,0.0009677435064605611,-0.002258056521169949,-0.005806504490448616,-0.0006451873886661463,0.018064483549612875,-0.019677426058947733
score_breakout_base,Score breakout base,"{""er20_min"": 0.1, ""r20_min"": 0.0, ""score_lookback"": 20}",first_signal,First signal,FTCS,2026-05-22,2026-05-26,94.37388881556666,-0.005494470059382528,-0.009826723701427231,-0.02028738339401359,-0.01806842618326432,-0.013841833320673458,0.003064309987852676,-0.031170655272301007
score_breakout_base,Score breakout base,"{""er20_min"": 0.1, ""r20_min"": 0.0, ""score_lookback"": 20}",first_signal,First signal,FTEC,2026-05-22,2026-05-26,279.73016768118055,0.006963832167481421,0.01428464271671781,0.05949575357376302,0.0002499253659413725,-0.00965276260428638,0.07417329109196835,-0.05856721895877359
score_breakout_base,Score breakout base,"{""er20_min"": 0.1, ""r20_min"": 0.0, ""score_lookback"": 20}",first_signal,First signal,FV,2026-05-22,2026-05-26,71.61483080235918,0.004882109948415092,0.010238518995800305,0.010601159788125036,0.012247105804992886,0.010322147968178319,0.04080060903581151,-0.018970530896071258
