signal_key,signal_label,entry_key,entry_label,signal_params,description,signals,avg_fwd_1d,median_fwd_1d,win_rate_1d,avg_fwd_3d,median_fwd_3d,win_rate_3d,avg_fwd_5d,median_fwd_5d,win_rate_5d,avg_fwd_10d,median_fwd_10d,win_rate_10d,avg_fwd_20d,median_fwd_20d,win_rate_20d,avg_mfe_20d,median_mfe_20d,avg_mae_20d,median_mae_20d
score_bo_l40_rp000_erp015,Score BO L40 R20>=0.00 ER20>=0.15,signal_3d_confirm,Signal 3D confirm,"{""close_filter"": ""close > ma50"", ""er20_min"": 0.15, ""family"": ""score_breakout"", ""r20_min"": 0.0, ""score_lookback"": 40}","Signal: Score breakout signal. Score가 직전 lookback 거래일 고점을 돌파하고, R20/ER20 최소 조건과 close > MA50 조건을 만족할 때 TRUE입니다. Score는 0.65*TE63 + 0.35*TE126이며, TE는 return과 efficiency ratio를 곱한 trend-energy 지표입니다. Entry: Signal TRUE가 3거래일 연속 유지된 날을 확인하고 다음 거래일 open에 진입합니다.",266,0.00028638925524653914,0.00048790665117426357,0.5338345864661654,-0.00506812885916808,0.0006050613450621078,0.5225563909774437,-0.002689967272444639,0.0012321768098566555,0.5509433962264151,-0.0008562743015336713,0.001712952760524633,0.5509433962264151,-0.0018134134517302212,-0.001095050450288071,0.46396396396396394,0.03683228063349019,0.02773111967827535,-0.03613235135310973,-0.021049793699416397
score_bo_l40_rp000_erp015,Score BO L40 R20>=0.00 ER20>=0.15,breakout_5d_after_signal,5D breakout after signal,"{""close_filter"": ""close > ma50"", ""er20_min"": 0.15, ""family"": ""score_breakout"", ""r20_min"": 0.0, ""score_lookback"": 40}","Signal: Score breakout signal. Score가 직전 lookback 거래일 고점을 돌파하고, R20/ER20 최소 조건과 close > MA50 조건을 만족할 때 TRUE입니다. Score는 0.65*TE63 + 0.35*TE126이며, TE는 return과 efficiency ratio를 곱한 trend-energy 지표입니다. Entry: 첫 signal 이후 5거래일 안에 종가가 직전 5일 고점을 돌파하면 다음 거래일 open에 진입합니다.",641,-0.0016135797880925935,-0.001723187071134169,0.3213728549141966,-0.00198565590545141,0.0003363122364306026,0.5265625,-0.0020740879895814555,0.0003953069858659841,0.513302034428795,-0.000804233150632682,-0.0023852540330111527,0.4456692913385827,0.013716862666607476,0.0027834761101837024,0.5555555555555556,0.03730922548467087,0.02200551372285009,-0.03526774128087472,-0.028548104184592304
score_bo_l40_rp002_erp005,Score BO L40 R20>=0.02 ER20>=0.05,first_signal,First signal,"{""close_filter"": ""close > ma50"", ""er20_min"": 0.05, ""family"": ""score_breakout"", ""r20_min"": 0.02, ""score_lookback"": 40}","Signal: Score breakout signal. Score가 직전 lookback 거래일 고점을 돌파하고, R20/ER20 최소 조건과 close > MA50 조건을 만족할 때 TRUE입니다. Score는 0.65*TE63 + 0.35*TE126이며, TE는 return과 efficiency ratio를 곱한 trend-energy 지표입니다. Entry: Signal이 FALSE에서 TRUE로 처음 바뀐 날을 확인하고 다음 거래일 open에 진입합니다.",1284,-0.0001683169991527169,0.00024098018208895677,0.5054517133956387,0.00017353194507010962,0.00014052352920801425,0.5023364485981309,7.118298645504627e-05,0.0017617047017483012,0.5514018691588785,0.0036825915748977564,0.000623976540875093,0.5129209083790133,0.014182681432600357,0.008296085331200853,0.6102150537634409,0.04203693836516802,0.029922261379889625,-0.03462150221399133,-0.027775364713397754
score_bo_l40_rp002_erp005,Score BO L40 R20>=0.02 ER20>=0.05,signal_2d_confirm,Signal 2D confirm,"{""close_filter"": ""close > ma50"", ""er20_min"": 0.05, ""family"": ""score_breakout"", ""r20_min"": 0.02, ""score_lookback"": 40}","Signal: Score breakout signal. Score가 직전 lookback 거래일 고점을 돌파하고, R20/ER20 최소 조건과 close > MA50 조건을 만족할 때 TRUE입니다. Score는 0.65*TE63 + 0.35*TE126이며, TE는 return과 efficiency ratio를 곱한 trend-energy 지표입니다. Entry: Signal TRUE가 2거래일 연속 유지된 날을 확인하고 다음 거래일 open에 진입합니다.",628,-0.0020137558601944143,-0.0023501549322992865,0.33121019108280253,-0.0025409239890300346,0.0003690535686066143,0.5095541401273885,-0.002703498691686808,0.0016567380965715195,0.5270700636942676,-0.0008244712519210018,-0.0021921182223154645,0.46496815286624205,0.008909791091396366,0.0018634823082992469,0.5284090909090909,0.038101932844106456,0.025843406609173614,-0.03762906973530039,-0.030820582838185506
score_bo_l40_rp002_erp005,Score BO L40 R20>=0.02 ER20>=0.05,signal_3d_confirm,Signal 3D confirm,"{""close_filter"": ""close > ma50"", ""er20_min"": 0.05, ""family"": ""score_breakout"", ""r20_min"": 0.02, ""score_lookback"": 40}","Signal: Score breakout signal. Score가 직전 lookback 거래일 고점을 돌파하고, R20/ER20 최소 조건과 close > MA50 조건을 만족할 때 TRUE입니다. Score는 0.65*TE63 + 0.35*TE126이며, TE는 return과 efficiency ratio를 곱한 trend-energy 지표입니다. Entry: Signal TRUE가 3거래일 연속 유지된 날을 확인하고 다음 거래일 open에 진입합니다.",249,0.000264604748735589,0.0010060208509661273,0.5582329317269076,-0.005100950638385706,0.0012535059517357894,0.5220883534136547,-0.00290923982204639,0.003150443663765934,0.5421686746987951,-0.00024224046530817663,0.0030627088396839586,0.5582329317269076,-0.0022693197586530953,-0.0012475810746862548,0.45454545454545453,0.03957778132468448,0.031015824307506934,-0.03855305905483786,-0.024291002799056494
score_bo_l40_rp002_erp005,Score BO L40 R20>=0.02 ER20>=0.05,breakout_5d_after_signal,5D breakout after signal,"{""close_filter"": ""close > ma50"", ""er20_min"": 0.05, ""family"": ""score_breakout"", ""r20_min"": 0.02, ""score_lookback"": 40}","Signal: Score breakout signal. Score가 직전 lookback 거래일 고점을 돌파하고, R20/ER20 최소 조건과 close > MA50 조건을 만족할 때 TRUE입니다. Score는 0.65*TE63 + 0.35*TE126이며, TE는 return과 efficiency ratio를 곱한 trend-energy 지표입니다. Entry: 첫 signal 이후 5거래일 안에 종가가 직전 5일 고점을 돌파하면 다음 거래일 open에 진입합니다.",579,-0.0018156053596430188,-0.0026867548085136583,0.3229706390328152,-0.0023564576373494655,0.0004099874271912274,0.5146804835924007,-0.0021673932584907,0.0008650387148878558,0.5181347150259067,-0.0006401097984080137,-0.0024765698433667493,0.4506065857885615,0.014194259673613334,0.004725718869687534,0.5503875968992248,0.04172257719797739,0.026925903762731407,-0.03925731096642506,-0.03233138038559091
score_bo_l40_rp002_erp010,Score BO L40 R20>=0.02 ER20>=0.10,first_signal,First signal,"{""close_filter"": ""close > ma50"", ""er20_min"": 0.1, ""family"": ""score_breakout"", ""r20_min"": 0.02, ""score_lookback"": 40}","Signal: Score breakout signal. Score가 직전 lookback 거래일 고점을 돌파하고, R20/ER20 최소 조건과 close > MA50 조건을 만족할 때 TRUE입니다. Score는 0.65*TE63 + 0.35*TE126이며, TE는 return과 efficiency ratio를 곱한 trend-energy 지표입니다. Entry: Signal이 FALSE에서 TRUE로 처음 바뀐 날을 확인하고 다음 거래일 open에 진입합니다.",1279,-0.00014299470136098325,0.00021699888620041463,0.5050820953870211,0.0002625089847419974,0.0003859948577134009,0.5050820953870211,0.0001821064660200214,0.0018098969938624698,0.5543393275996873,0.0037718290305208623,0.0008581930250962655,0.5141509433962265,0.014270826024206325,0.008344100702928126,0.6109613656783468,0.04211936005326033,0.029955506506188057,-0.03448462445843794,-0.027759679625185107
score_bo_l40_rp002_erp010,Score BO L40 R20>=0.02 ER20>=0.10,signal_2d_confirm,Signal 2D confirm,"{""close_filter"": ""close > ma50"", ""er20_min"": 0.1, ""family"": ""score_breakout"", ""r20_min"": 0.02, ""score_lookback"": 40}","Signal: Score breakout signal. Score가 직전 lookback 거래일 고점을 돌파하고, R20/ER20 최소 조건과 close > MA50 조건을 만족할 때 TRUE입니다. Score는 0.65*TE63 + 0.35*TE126이며, TE는 return과 efficiency ratio를 곱한 trend-energy 지표입니다. Entry: Signal TRUE가 2거래일 연속 유지된 날을 확인하고 다음 거래일 open에 진입합니다.",625,-0.0020098667997192543,-0.002345929020759363,0.3312,-0.002571164667995189,0.0003155422122842477,0.5088,-0.0028281932334236204,0.0015847722838611134,0.5248,-0.0008658415808223243,-0.002203837101990236,0.4624,0.008895103840961364,0.0018634823082992469,0.5285171102661597,0.03803766276687697,0.025813239035900715,-0.037643137598870245,-0.030840530209991668
score_bo_l40_rp002_erp010,Score BO L40 R20>=0.02 ER20>=0.10,signal_3d_confirm,Signal 3D confirm,"{""close_filter"": ""close > ma50"", ""er20_min"": 0.1, ""family"": ""score_breakout"", ""r20_min"": 0.02, ""score_lookback"": 40}","Signal: Score breakout signal. Score가 직전 lookback 거래일 고점을 돌파하고, R20/ER20 최소 조건과 close > MA50 조건을 만족할 때 TRUE입니다. Score는 0.65*TE63 + 0.35*TE126이며, TE는 return과 efficiency ratio를 곱한 trend-energy 지표입니다. Entry: Signal TRUE가 3거래일 연속 유지된 날을 확인하고 다음 거래일 open에 진입합니다.",248,0.00031795070439951463,0.0010196819354397757,0.5604838709677419,-0.005148858400997237,0.0012191658796484317,0.5201612903225806,-0.0029341183978428545,0.0031353665680410314,0.5403225806451613,-0.00032189623353818413,0.0029495660045626426,0.5564516129032258,-0.0022318318522583443,-0.0012305871565215787,0.4567307692307692,0.0396302027414895,0.031069065229115345,-0.03861543540075554,-0.024314548942842185
score_bo_l40_rp002_erp010,Score BO L40 R20>=0.02 ER20>=0.10,breakout_5d_after_signal,5D breakout after signal,"{""close_filter"": ""close > ma50"", ""er20_min"": 0.1, ""family"": ""score_breakout"", ""r20_min"": 0.02, ""score_lookback"": 40}","Signal: Score breakout signal. Score가 직전 lookback 거래일 고점을 돌파하고, R20/ER20 최소 조건과 close > MA50 조건을 만족할 때 TRUE입니다. Score는 0.65*TE63 + 0.35*TE126이며, TE는 return과 efficiency ratio를 곱한 trend-energy 지표입니다. Entry: 첫 signal 이후 5거래일 안에 종가가 직전 5일 고점을 돌파하면 다음 거래일 open에 진입합니다.",578,-0.0018172466882851832,-0.0026676880840733608,0.3235294117647059,-0.0023403472453500745,0.00036276481973773755,0.513840830449827,-0.0022677746164893324,0.0007534278420826546,0.5155709342560554,-0.0006677069079523755,-0.002516854856856321,0.4479166666666667,0.01423220190122913,0.004770774646045028,0.5514563106796116,0.04172549341333057,0.02706758228789119,-0.039309215546555885,-0.0324439271608985
score_bo_l40_rp002_erp015,Score BO L40 R20>=0.02 ER20>=0.15,first_signal,First signal,"{""close_filter"": ""close > ma50"", ""er20_min"": 0.15, ""family"": ""score_breakout"", ""r20_min"": 0.02, ""score_lookback"": 40}","Signal: Score breakout signal. Score가 직전 lookback 거래일 고점을 돌파하고, R20/ER20 최소 조건과 close > MA50 조건을 만족할 때 TRUE입니다. Score는 0.65*TE63 + 0.35*TE126이며, TE는 return과 efficiency ratio를 곱한 trend-energy 지표입니다. Entry: Signal이 FALSE에서 TRUE로 처음 바뀐 날을 확인하고 다음 거래일 open에 진입합니다.",1228,-0.0001026572934927005,0.0002668097257394475,0.506514657980456,0.0005100357379263207,0.0006077873858044702,0.508957654723127,0.00027475756795658247,0.001804581281740436,0.5578175895765473,0.004127777891331093,0.0013588755089524174,0.5233415233415234,0.014764932350963432,0.008574270888788815,0.6150978564771669,0.04269184822123895,0.030161909103788243,-0.034584749281864266,-0.028070957015505604
score_bo_l40_rp002_erp015,Score BO L40 R20>=0.02 ER20>=0.15,signal_2d_confirm,Signal 2D confirm,"{""close_filter"": ""close > ma50"", ""er20_min"": 0.15, ""family"": ""score_breakout"", ""r20_min"": 0.02, ""score_lookback"": 40}","Signal: Score breakout signal. Score가 직전 lookback 거래일 고점을 돌파하고, R20/ER20 최소 조건과 close > MA50 조건을 만족할 때 TRUE입니다. Score는 0.65*TE63 + 0.35*TE126이며, TE는 return과 efficiency ratio를 곱한 trend-energy 지표입니다. Entry: Signal TRUE가 2거래일 연속 유지된 날을 확인하고 다음 거래일 open에 진입합니다.",597,-0.0020031479225719956,-0.00235438084383921,0.33500837520938026,-0.002330688448778102,0.0008001006603306493,0.5226130653266332,-0.002682429401927761,0.0018884502245795076,0.5309882747068677,-0.0007224568206358531,-0.002053355295583037,0.4656616415410385,0.009324823381149162,0.002485487489095606,0.5343811394891945,0.03882961566994975,0.026076847055754193,-0.037851734048323295,-0.031012327788964456
score_bo_l40_rp002_erp015,Score BO L40 R20>=0.02 ER20>=0.15,signal_3d_confirm,Signal 3D confirm,"{""close_filter"": ""close > ma50"", ""er20_min"": 0.15, ""family"": ""score_breakout"", ""r20_min"": 0.02, ""score_lookback"": 40}","Signal: Score breakout signal. Score가 직전 lookback 거래일 고점을 돌파하고, R20/ER20 최소 조건과 close > MA50 조건을 만족할 때 TRUE입니다. Score는 0.65*TE63 + 0.35*TE126이며, TE는 return과 efficiency ratio를 곱한 trend-energy 지표입니다. Entry: Signal TRUE가 3거래일 연속 유지된 날을 확인하고 다음 거래일 open에 진입합니다.",243,0.0003883337315523692,0.001096045976508364,0.5637860082304527,-0.005447150536831867,0.0012535059517357894,0.522633744855967,-0.0028344976069645486,0.003705548107147516,0.5473251028806584,-0.0008909044767740488,0.0028364231694413267,0.551440329218107,-0.0019409406827936334,-0.0011106488121419567,0.4634146341463415,0.03974432362991337,0.031894968539576185,-0.03890683623940328,-0.024291002799056494
score_bo_l40_rp002_erp015,Score BO L40 R20>=0.02 ER20>=0.15,breakout_5d_after_signal,5D breakout after signal,"{""close_filter"": ""close > ma50"", ""er20_min"": 0.15, ""family"": ""score_breakout"", ""r20_min"": 0.02, ""score_lookback"": 40}","Signal: Score breakout signal. Score가 직전 lookback 거래일 고점을 돌파하고, R20/ER20 최소 조건과 close > MA50 조건을 만족할 때 TRUE입니다. Score는 0.65*TE63 + 0.35*TE126이며, TE는 return과 efficiency ratio를 곱한 trend-energy 지표입니다. Entry: 첫 signal 이후 5거래일 안에 종가가 직전 5일 고점을 돌파하면 다음 거래일 open에 진입합니다.",559,-0.0017902764984474271,-0.0026262086335335777,0.32558139534883723,-0.0021944808828830947,0.0008001006603306493,0.5259391771019678,-0.002193672212558221,0.0008650387148878558,0.518783542039356,-0.0005049646388436271,-0.002429299119718231,0.4524236983842011,0.014609246518331728,0.004770774646045028,0.5551102204408818,0.042280676696045495,0.027221010932093392,-0.039359952841219736,-0.0326331468044867
