behavior_group_id,representative_strategy_key,member_count,member_strategy_keys,normalized_return_hash,qualified_member_count,bootstrap_scope,pareto_input,seed,mean_block_length,bootstrap_paths,path_observations,index_matrix_hash,comparison_index_matrix_hash,additional_index_matrix_hash,prob_ending_equity_above_1000,prob_cagr_above_zero,prob_cagr_above_spy,prob_mdd_above_10pct,prob_mdd_above_15pct,prob_mdd_above_20pct,prob_mdd_above_30pct,prob_mdd_above_40pct,prob_ending_equity_below_750,prob_ending_equity_below_500,calmar_5pct,ending_equity_5pct,ending_equity_25pct,ending_equity_50pct,ending_equity_75pct,ending_equity_95pct,cagr_5pct,cagr_25pct,cagr_50pct,cagr_75pct,cagr_95pct,mdd_magnitude_50pct,mdd_magnitude_75pct,mdd_magnitude_90pct,mdd_magnitude_95pct,mdd_magnitude_99pct,cdar_magnitude_50pct,cdar_magnitude_90pct,cdar_magnitude_95pct,cdar_magnitude_99pct,es95_magnitude_50pct,es95_magnitude_90pct,es95_magnitude_95pct,es95_magnitude_99pct,longest_underwater_observations_50pct,longest_underwater_observations_90pct,longest_underwater_observations_95pct,longest_underwater_observations_99pct,pareto_unit,strict_pareto_frontier,tolerance_pareto_frontier,strict_dominator_count,tolerance_dominator_count,frontier_if_dimension_removed,leader_objectives,descriptive_categories,cagr,dsr_raw_n_540,mean_relative_crash_protection,maximum_drawdown_magnitude,cdar_95_magnitude,worst_crash_loss_capture,longest_time_under_water_days,cost_2x_cagr_drop
B175,score_bo_l20_rm002_erp015__signal_2d_confirm__ma50,2,score_bo_l20_rm002_erp015__signal_2d_confirm__ma50;score_bo_l20_rp000_erp015__signal_2d_confirm__ma50,60f2e8cc2705c7098bcbef1ba33755dda597f478c98b4a9c9d86f39c7950f501,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B176,score_bo_l20_rm002_erp015__signal_3d_confirm__chandelier20_2_5atr,2,score_bo_l20_rm002_erp015__signal_3d_confirm__chandelier20_2_5atr;score_bo_l20_rp000_erp015__signal_3d_confirm__chandelier20_2_5atr,5bd19148c2eb6236023e621c41ee9b1d6834dfa5fdbd798acaca0fdfa7fe62bf,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B177,score_bo_l20_rm002_erp015__signal_3d_confirm__low10,2,score_bo_l20_rm002_erp015__signal_3d_confirm__low10;score_bo_l20_rp000_erp015__signal_3d_confirm__low10,c986a65f6acf7bc6f2b3398294a4cd03cc43a556b68ee44e500c1aef75349e0d,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B178,score_bo_l20_rm002_erp015__signal_3d_confirm__low20,2,score_bo_l20_rm002_erp015__signal_3d_confirm__low20;score_bo_l20_rp000_erp015__signal_3d_confirm__low20,96890232d21776a26c9a3d18fc56233239c1cbf1f193e60543dfd5b6520f66a6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B179,score_bo_l20_rm002_erp015__signal_3d_confirm__low20_minus_0_5atr,2,score_bo_l20_rm002_erp015__signal_3d_confirm__low20_minus_0_5atr;score_bo_l20_rp000_erp015__signal_3d_confirm__low20_minus_0_5atr,ff4b3c56bcd13ee88f52cfd87812c8e74a476a5b6246aead3b3777745aafd087,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B180,score_bo_l20_rm002_erp015__signal_3d_confirm__ma50,2,score_bo_l20_rm002_erp015__signal_3d_confirm__ma50;score_bo_l20_rp000_erp015__signal_3d_confirm__ma50,a13a7e0d6a56b904c910e0d29822593540ddab1daaf8178aa3e43518a6704bb1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B181,score_bo_l20_rp002_erp005__breakout_5d_after_signal__chandelier20_2_5atr,1,score_bo_l20_rp002_erp005__breakout_5d_after_signal__chandelier20_2_5atr,227ea35c98f901e37d78ec422807190bc88c3b8525ac6098dfbbd60f304ae119,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B182,score_bo_l20_rp002_erp005__breakout_5d_after_signal__low10,1,score_bo_l20_rp002_erp005__breakout_5d_after_signal__low10,5ba00b62c813c637c470b651c97655529a6ab7f2f35324478accee31b82b903c,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B183,score_bo_l20_rp002_erp005__breakout_5d_after_signal__low20,1,score_bo_l20_rp002_erp005__breakout_5d_after_signal__low20,1c32953ea0d493b6be26144cc1db38891637baa49295cb11d83d359c670f96f7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B184,score_bo_l20_rp002_erp005__breakout_5d_after_signal__low20_minus_0_5atr,1,score_bo_l20_rp002_erp005__breakout_5d_after_signal__low20_minus_0_5atr,ea4dcbd4cf86a0acbb4b16255823597ae1249ecedc43f7ca248eb6dd78ff0431,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B185,score_bo_l20_rp002_erp005__breakout_5d_after_signal__ma50,1,score_bo_l20_rp002_erp005__breakout_5d_after_signal__ma50,be79980c5ff299fe74003c9d618be6342f7c809d40163b9a8320c7186d42ae95,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B186,score_bo_l20_rp002_erp005__first_signal__chandelier20_2_5atr,1,score_bo_l20_rp002_erp005__first_signal__chandelier20_2_5atr,60cacef7d8a0b4a673a0eb2a360e5649ca76aad83cc3294e4329f30c96ead26f,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B187,score_bo_l20_rp002_erp005__first_signal__low10,1,score_bo_l20_rp002_erp005__first_signal__low10,18caa40be4fad31c894f34a66c6f52513071788ce8f6a8e2d0e0e2091f74ebc3,1,comparison,True,20260728,20,5000,2332,a20988da73bd1a04c843855e91b3a958683e1f2cc5ec7a90bdb8ef62156e595f,a20988da73bd1a04c843855e91b3a958683e1f2cc5ec7a90bdb8ef62156e595f,,0.8616,0.8616,0.021,0.9998,0.9698,0.8404,0.48,0.1796,0.0426,0.0034,-0.0577828147172,775.125592487,1188.50808605,1544.36923803,2041.15424327,2943.64692563,-0.0270880466929,0.018792532943,0.0479696079549,0.0799577673259,0.123438092828,0.293592470996,0.368559536679,0.447851084221,0.502326213642,0.601359961174,0.251947942976,0.4128484521,0.472006361918,0.576151051952,0.0208799370718,0.0230081561533,0.0236585991204,0.0248010159121,840,1794.1,2078.05,2308,behavioral_path,False,False,9,9,,,comparison bootstrap majority positive;comparison bootstrap negative 5th-percentile CAGR;not strict behavior-path frontier;not tolerance behavior-path frontier,0.0472347487068,0.19616457089,0.0654546535374,0.354796341107,0.293769121203,1.73761858628,1722,0.0636157584667
B188,score_bo_l20_rp002_erp005__first_signal__low20,1,score_bo_l20_rp002_erp005__first_signal__low20,d15f69698cfaf90d98491a59010c83a25bb9df33f23c52c8fed0876af88c8538,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B189,score_bo_l20_rp002_erp005__first_signal__low20_minus_0_5atr,1,score_bo_l20_rp002_erp005__first_signal__low20_minus_0_5atr,2ff2feb3225d1d3f0b568ee87d37ac06d5a6ae411d87a1c8978c51c512a19c9e,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B190,score_bo_l20_rp002_erp005__first_signal__ma50,1,score_bo_l20_rp002_erp005__first_signal__ma50,09bd8cb2823637683ee93e63205464b6ccda5e5faf7735291d3e9962b77fb467,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B191,score_bo_l20_rp002_erp005__signal_2d_confirm__chandelier20_2_5atr,1,score_bo_l20_rp002_erp005__signal_2d_confirm__chandelier20_2_5atr,ce98f2a7eec08a9c9fb4a73767fd8376227a1e32f8f2cf00fd6146479ccecb0c,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B192,score_bo_l20_rp002_erp005__signal_2d_confirm__low10,1,score_bo_l20_rp002_erp005__signal_2d_confirm__low10,49e37e2d3f01c123b6e8ee4f70cf8b5f5a47f5f122bd900dd0a81abbae1cfb9e,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B193,score_bo_l20_rp002_erp005__signal_2d_confirm__low20,1,score_bo_l20_rp002_erp005__signal_2d_confirm__low20,57dada2591c6510ba0b4fffc877947f1085615907f19b60648ea1d3802cb57e7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B194,score_bo_l20_rp002_erp005__signal_2d_confirm__low20_minus_0_5atr,1,score_bo_l20_rp002_erp005__signal_2d_confirm__low20_minus_0_5atr,5f1aeeaceb5ab520ddf81a04bc7548df794ea48c32d0ff1eb220f181c8ab7e8f,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B195,score_bo_l20_rp002_erp005__signal_2d_confirm__ma50,1,score_bo_l20_rp002_erp005__signal_2d_confirm__ma50,4d09657f5a2d980347a4cacaf41449dfe05a644fd775a42a2542aa9daa3e3d3c,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B196,score_bo_l20_rp002_erp005__signal_3d_confirm__chandelier20_2_5atr,1,score_bo_l20_rp002_erp005__signal_3d_confirm__chandelier20_2_5atr,8a1a13723fd2f70befed36457e2862e6a1283ca3e3e68d5daa0a93ecc49578bd,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B197,score_bo_l20_rp002_erp005__signal_3d_confirm__low10,1,score_bo_l20_rp002_erp005__signal_3d_confirm__low10,b43640802b44a8818a9f159fdfe50b2d4cc8d7c86609035b6ad12d545b581b8d,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B198,score_bo_l20_rp002_erp005__signal_3d_confirm__low20,1,score_bo_l20_rp002_erp005__signal_3d_confirm__low20,145fe9dfb894366456bd341304d60c4870162844bca456711f165599c3c3ed5e,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B199,score_bo_l20_rp002_erp005__signal_3d_confirm__low20_minus_0_5atr,1,score_bo_l20_rp002_erp005__signal_3d_confirm__low20_minus_0_5atr,86da30547e75c44b0e4d55100e6a4160563da2cb6786dcd5e404835c52c3286a,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B200,score_bo_l20_rp002_erp005__signal_3d_confirm__ma50,1,score_bo_l20_rp002_erp005__signal_3d_confirm__ma50,3770ba23191fb1a8dac1386bd8312a27e7a06f331fd66be31428fce86eb16c12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B201,score_bo_l20_rp002_erp010__breakout_5d_after_signal__chandelier20_2_5atr,1,score_bo_l20_rp002_erp010__breakout_5d_after_signal__chandelier20_2_5atr,6aa9816a321f7068ee2ac46be75d6628fe15f9b9302134724d09f37513692257,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B202,score_bo_l20_rp002_erp010__breakout_5d_after_signal__low10,1,score_bo_l20_rp002_erp010__breakout_5d_after_signal__low10,88e16eedf70dbeda91ac04c1aecda10b799bd665bbad9f29363557901ad8ff7e,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B203,score_bo_l20_rp002_erp010__breakout_5d_after_signal__low20,1,score_bo_l20_rp002_erp010__breakout_5d_after_signal__low20,6d4429cc13c706cb7e78493a8b147db5030b498f240d9eae49b8b2492f8afaa7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B204,score_bo_l20_rp002_erp010__breakout_5d_after_signal__low20_minus_0_5atr,1,score_bo_l20_rp002_erp010__breakout_5d_after_signal__low20_minus_0_5atr,823bebda090a089a94e4fc854dcb16961d149028a8ebbece003f1fef9753ce5d,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B205,score_bo_l20_rp002_erp010__breakout_5d_after_signal__ma50,1,score_bo_l20_rp002_erp010__breakout_5d_after_signal__ma50,6d107ce5e8b46d5d62530d5160f491a7a81fd68de556827fd5fa6edf58e8b8f7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B206,score_bo_l20_rp002_erp010__first_signal__chandelier20_2_5atr,1,score_bo_l20_rp002_erp010__first_signal__chandelier20_2_5atr,57ff8b442108d7c7fc376cedcd60457670f057778f4d1c778d6f5c1e01d57e8e,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B207,score_bo_l20_rp002_erp010__first_signal__low10,1,score_bo_l20_rp002_erp010__first_signal__low10,faf60cd16baba2a429a87d4fb6090608d7a1946a780d868563fb3776c4c1e0f2,1,comparison,True,20260728,20,5000,2332,a20988da73bd1a04c843855e91b3a958683e1f2cc5ec7a90bdb8ef62156e595f,a20988da73bd1a04c843855e91b3a958683e1f2cc5ec7a90bdb8ef62156e595f,,0.9188,0.9188,0.0304,0.9998,0.9584,0.7748,0.3044,0.0742,0.015,0.001,-0.0260019558453,909.98031313,1330.70349778,1689.66676621,2171.84037209,3063.16172675,-0.0101181443656,0.0312805530296,0.0581775447174,0.0872073858795,0.128268604137,0.254859304015,0.31585590711,0.38176122171,0.42476876283,0.518551339444,0.213170305894,0.345962425108,0.392075857888,0.490361983821,0.0202224806031,0.0218991163239,0.0223784930912,0.0233516524641,739,1597.1,1881.45,2271.06,behavioral_path,True,True,0,0,,shortest_longest_time_under_water,comparison bootstrap majority positive;comparison bootstrap negative 5th-percentile CAGR;strict behavior-path frontier;tolerance behavior-path frontier,0.0576028587269,0.27073685318,0.0783388010186,0.295496768483,0.227269708459,1.33840233321,981,0.06356616068
B208,score_bo_l20_rp002_erp010__first_signal__low20,1,score_bo_l20_rp002_erp010__first_signal__low20,5d797e06ca6ed1fb654dd1eed5a41dc598da96cbc6fe709e421941ac3a3caa14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B209,score_bo_l20_rp002_erp010__first_signal__low20_minus_0_5atr,1,score_bo_l20_rp002_erp010__first_signal__low20_minus_0_5atr,dc3ffa4f2aba1d2cb940ee751f167f6df8c1e5eb180137ee6cadc65eada9ac1b,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B210,score_bo_l20_rp002_erp010__first_signal__ma50,1,score_bo_l20_rp002_erp010__first_signal__ma50,e1385139fbfffa0cfc5b13894581afceb8d4b336e1b3431d1af8bef88dee55b5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B211,score_bo_l20_rp002_erp010__signal_2d_confirm__chandelier20_2_5atr,1,score_bo_l20_rp002_erp010__signal_2d_confirm__chandelier20_2_5atr,1f611361c563f05dd1d859db4c5fd557eabc4769b5c27cee655c9f288599a515,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B212,score_bo_l20_rp002_erp010__signal_2d_confirm__low10,1,score_bo_l20_rp002_erp010__signal_2d_confirm__low10,423e7d9bf1d2622017f5592d917c563dd6fff00919cc09fc787ca8dfaae2a560,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B213,score_bo_l20_rp002_erp010__signal_2d_confirm__low20,1,score_bo_l20_rp002_erp010__signal_2d_confirm__low20,140c7f9080c15ecc3b4402978558b6b7a9a5b98b8be375743737a06160701192,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B214,score_bo_l20_rp002_erp010__signal_2d_confirm__low20_minus_0_5atr,1,score_bo_l20_rp002_erp010__signal_2d_confirm__low20_minus_0_5atr,70a452b60adcb4e77fc8bdd31425c73a00165a582986bcbf9074a328e582f941,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B215,score_bo_l20_rp002_erp010__signal_2d_confirm__ma50,1,score_bo_l20_rp002_erp010__signal_2d_confirm__ma50,7d12e6b13ea87907960901329f562c9ecd23852a51efe539f7d13f48bd9060b2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B216,score_bo_l20_rp002_erp010__signal_3d_confirm__chandelier20_2_5atr,1,score_bo_l20_rp002_erp010__signal_3d_confirm__chandelier20_2_5atr,1ebd51e1872db2a4336dccc0f76d85fbf84f15f774c5a9a2cb635c4ece6c78a3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B217,score_bo_l20_rp002_erp010__signal_3d_confirm__low10,1,score_bo_l20_rp002_erp010__signal_3d_confirm__low10,43b72d15dc5b6cd722b60507584701f5702f533ab2abcd31a997659f47f378ef,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B218,score_bo_l20_rp002_erp010__signal_3d_confirm__low20,1,score_bo_l20_rp002_erp010__signal_3d_confirm__low20,65fa74599472475d28c8210a1d1422e931a6bf92be07a609341762fb7f791dd7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B219,score_bo_l20_rp002_erp010__signal_3d_confirm__low20_minus_0_5atr,1,score_bo_l20_rp002_erp010__signal_3d_confirm__low20_minus_0_5atr,47710f644e4805f2f718ef466939d2504cefd05308542341867888a96133d86c,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B220,score_bo_l20_rp002_erp010__signal_3d_confirm__ma50,1,score_bo_l20_rp002_erp010__signal_3d_confirm__ma50,80189ed704cffa077c61df86c78cd4283ed4c57c353e3a0b9ccadaec6f1b3859,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B221,score_bo_l20_rp002_erp015__breakout_5d_after_signal__chandelier20_2_5atr,1,score_bo_l20_rp002_erp015__breakout_5d_after_signal__chandelier20_2_5atr,d1b09faa576e377fd99b5726ec36470a23fafd00fdc314e1b27c27a39438dd24,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B222,score_bo_l20_rp002_erp015__breakout_5d_after_signal__low10,1,score_bo_l20_rp002_erp015__breakout_5d_after_signal__low10,fd536b913b0e13ea38b737d30a75970bb605937b8158bc8f27ee225472c576c4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B223,score_bo_l20_rp002_erp015__breakout_5d_after_signal__low20,1,score_bo_l20_rp002_erp015__breakout_5d_after_signal__low20,51bbc406897314da0d7be7b77b87e7c0314bdffa023f47556698183c55dcd0c1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B224,score_bo_l20_rp002_erp015__breakout_5d_after_signal__low20_minus_0_5atr,1,score_bo_l20_rp002_erp015__breakout_5d_after_signal__low20_minus_0_5atr,a738a52ffc8a568f920da48e70feefef6a2444746eb9a319456e38ccbac17958,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B225,score_bo_l20_rp002_erp015__breakout_5d_after_signal__ma50,1,score_bo_l20_rp002_erp015__breakout_5d_after_signal__ma50,82ee11d0326b5da4ac3e9c019cee6b1a3f338512d87cf9f15fd421e4ce0e34bd,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B226,score_bo_l20_rp002_erp015__first_signal__chandelier20_2_5atr,1,score_bo_l20_rp002_erp015__first_signal__chandelier20_2_5atr,573146c50519bef79959c39f3cf777e30818dab91394f6194f5763628deb2c8d,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B227,score_bo_l20_rp002_erp015__first_signal__low10,1,score_bo_l20_rp002_erp015__first_signal__low10,321a98714c9a646dc560f015769a383fda5b4ccfc863fb0039b500b406110fa5,1,comparison,True,20260728,20,5000,2332,a20988da73bd1a04c843855e91b3a958683e1f2cc5ec7a90bdb8ef62156e595f,a20988da73bd1a04c843855e91b3a958683e1f2cc5ec7a90bdb8ef62156e595f,,0.7916,0.7916,0.0108,0.9998,0.9804,0.8584,0.4464,0.1628,0.0602,0.005,-0.0756649277704,728.405328557,1058.83646695,1366.5176492,1751.15888834,2496.39345886,-0.0335867782246,0.00618242520275,0.0342374697589,0.0622633185127,0.103654435056,0.28717882041,0.361547154345,0.441205094936,0.487050540953,0.581893760077,0.251320955577,0.412095031845,0.459442616978,0.559049214265,0.0204047834895,0.0222553996367,0.022781777551,0.0237564599488,962,1979.2,2207,2321,behavioral_path,False,False,7,7,,,comparison bootstrap majority positive;comparison bootstrap negative 5th-percentile CAGR;not strict behavior-path frontier;not tolerance behavior-path frontier,0.0330418083656,0.128677054249,0.0793845937522,0.313835226458,0.283038951021,1.31209927878,1722,0.0621037802863
B228,score_bo_l20_rp002_erp015__first_signal__low20,1,score_bo_l20_rp002_erp015__first_signal__low20,f8e378ab38493ef2f54e88c44f5ad66a03b5062ac3217bbf6549a67272187103,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B229,score_bo_l20_rp002_erp015__first_signal__low20_minus_0_5atr,1,score_bo_l20_rp002_erp015__first_signal__low20_minus_0_5atr,441de55490599091206534036cd9c013718c2db86164773f814a4908aa9fb7bf,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B230,score_bo_l20_rp002_erp015__first_signal__ma50,1,score_bo_l20_rp002_erp015__first_signal__ma50,eeaaec1a69a565539b3abc576e098e0807324ae6f5c087a459ef8361b3cdeb23,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B231,score_bo_l20_rp002_erp015__signal_2d_confirm__chandelier20_2_5atr,1,score_bo_l20_rp002_erp015__signal_2d_confirm__chandelier20_2_5atr,ca485a4e5025b2bfea633955c63aa3acdaa59a751e7177e6aabb9583380eda2b,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B232,score_bo_l20_rp002_erp015__signal_2d_confirm__low10,1,score_bo_l20_rp002_erp015__signal_2d_confirm__low10,d9f6c10d9eb0a9e7fc7f2c4d4d8fcf01d7ea9d594ce604483d3c444c9fd96f74,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B233,score_bo_l20_rp002_erp015__signal_2d_confirm__low20,1,score_bo_l20_rp002_erp015__signal_2d_confirm__low20,fc233404e38db2abedd3378e85f1172ff49cf4b78e5eed56372478df661e503b,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B234,score_bo_l20_rp002_erp015__signal_2d_confirm__low20_minus_0_5atr,1,score_bo_l20_rp002_erp015__signal_2d_confirm__low20_minus_0_5atr,48e8314b332232b10444e30a72196aca62b295c0221fc0bced452264658d2a0c,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B235,score_bo_l20_rp002_erp015__signal_2d_confirm__ma50,1,score_bo_l20_rp002_erp015__signal_2d_confirm__ma50,dab7309d0e05e71ee735222f42734b9e5e92b8f765576eb4cda3561a9821a068,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B236,score_bo_l20_rp002_erp015__signal_3d_confirm__chandelier20_2_5atr,1,score_bo_l20_rp002_erp015__signal_3d_confirm__chandelier20_2_5atr,500febb3e2866c6128eddd45127b4cb41d7108c247bb612c7646252d68efa20f,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B237,score_bo_l20_rp002_erp015__signal_3d_confirm__low10,1,score_bo_l20_rp002_erp015__signal_3d_confirm__low10,a5a4ba3ef5644132f5bf960c72cd116cff104a13a64468d42faf4f1cce20d089,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B238,score_bo_l20_rp002_erp015__signal_3d_confirm__low20,1,score_bo_l20_rp002_erp015__signal_3d_confirm__low20,b580ab60ab59204656d3f636743da299faec94c2a18a8b2454bf9784d34210f8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B239,score_bo_l20_rp002_erp015__signal_3d_confirm__low20_minus_0_5atr,1,score_bo_l20_rp002_erp015__signal_3d_confirm__low20_minus_0_5atr,65a79cfc4c5d8e81695d98112188f8ef73be91ccf48ff4b512c94ac62a89f506,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B240,score_bo_l20_rp002_erp015__signal_3d_confirm__ma50,1,score_bo_l20_rp002_erp015__signal_3d_confirm__ma50,d91f31d27b071fb93e7f9873db11d88fb9614369d25bd8c8c4e7d1483d30e753,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
