strategy_key,scenario_type,scenario_label,removed_observations,ending_equity,cagr,maximum_drawdown,cdar_95,sharpe_ratio,calmar_ratio,total_log_growth,best_day_log_contribution,best_day_contribution_ratio,best_5_days_log_contribution,best_5_days_contribution_ratio,best_10_days_log_contribution,best_10_days_contribution_ratio,best_month,best_month_log_contribution,best_month_contribution_ratio,top_3_months_log_contribution,top_3_months_contribution_ratio,best_calendar_year,best_year_log_contribution,best_year_contribution_ratio,top_2_years_log_contribution,top_2_years_contribution_ratio,worst_day_log_contribution,worst_day_contribution_ratio,worst_month,worst_month_log_contribution,worst_month_contribution_ratio,worst_calendar_year,worst_year_log_contribution,worst_year_contribution_ratio
score_bo_l10_rp000_erp015__first_signal__low10,leave_drawdown_episode_out,52:2026-05-26:2026-05-27:2026-05-28,2,1269.42134425,0.026137203844,-0.211662339899,-0.177002066234,0.325609166982,0.123485377023,0.240738565172,0.0375205311133,0.155855922322,0.133811260368,0.555836412305,0.226725542228,0.941791532512,2020-11,0.0676745999616,0.281112417171,0.188483371014,0.782938001146,2023,0.132282138208,0.549484616701,0.225735675505,0.937679741276,-0.0511120170234,-0.212313374,2022-01,-0.0644702167812,-0.267801782134,2022,-0.163687694905,-0.679939646515
score_bo_l10_rp000_erp015__first_signal__low10,leave_drawdown_episode_out,53:2026-06-02:2026-07-23:open,37,1338.82575198,0.0325588145576,-0.211662339899,-0.177250659695,0.394027747318,0.153824315526,0.240738565172,0.0375205311133,0.155855922322,0.133811260368,0.555836412305,0.226725542228,0.941791532512,2020-11,0.0676745999616,0.281112417171,0.188483371014,0.782938001146,2023,0.132282138208,0.549484616701,0.225735675505,0.937679741276,-0.0511120170234,-0.212313374,2022-01,-0.0644702167812,-0.267801782134,2022,-0.163687694905,-0.679939646515
score_bo_l10_rp000_erp015__first_signal__low10,leave_drawdown_episode_out,5:2017-05-02:2017-05-03:2017-05-05,3,1268.73367293,0.0260884099365,-0.211662339899,-0.177002066234,0.325043170632,0.123254849913,0.240738565172,0.0375205311133,0.155855922322,0.133811260368,0.555836412305,0.226725542228,0.941791532512,2020-11,0.0676745999616,0.281112417171,0.188483371014,0.782938001146,2023,0.132282138208,0.549484616701,0.225735675505,0.937679741276,-0.0511120170234,-0.212313374,2022-01,-0.0644702167812,-0.267801782134,2022,-0.163687694905,-0.679939646515
score_bo_l10_rp000_erp015__first_signal__low10,leave_drawdown_episode_out,6:2017-05-05:2017-05-08:2017-05-10,3,1271.96556311,0.0263709039049,-0.211662339899,-0.177002066234,0.327997547745,0.124589494368,0.240738565172,0.0375205311133,0.155855922322,0.133811260368,0.555836412305,0.226725542228,0.941791532512,2020-11,0.0676745999616,0.281112417171,0.188483371014,0.782938001146,2023,0.132282138208,0.549484616701,0.225735675505,0.937679741276,-0.0511120170234,-0.212313374,2022-01,-0.0644702167812,-0.267801782134,2022,-0.163687694905,-0.679939646515
score_bo_l10_rp000_erp015__first_signal__low10,leave_drawdown_episode_out,7:2017-05-10:2017-05-11:2017-05-15,3,1268.6112042,0.0260776925408,-0.211662339899,-0.177002066234,0.324947841987,0.123204215512,0.240738565172,0.0375205311133,0.155855922322,0.133811260368,0.555836412305,0.226725542228,0.941791532512,2020-11,0.0676745999616,0.281112417171,0.188483371014,0.782938001146,2023,0.132282138208,0.549484616701,0.225735675505,0.937679741276,-0.0511120170234,-0.212313374,2022-01,-0.0644702167812,-0.267801782134,2022,-0.163687694905,-0.679939646515
score_bo_l10_rp000_erp015__first_signal__low10,leave_drawdown_episode_out,8:2017-05-16:2017-05-18:2017-06-02,12,1270.88513372,0.0263798044316,-0.211662339899,-0.177125368277,0.328068207081,0.124631544961,0.240738565172,0.0375205311133,0.155855922322,0.133811260368,0.555836412305,0.226725542228,0.941791532512,2020-11,0.0676745999616,0.281112417171,0.188483371014,0.782938001146,2023,0.132282138208,0.549484616701,0.225735675505,0.937679741276,-0.0511120170234,-0.212313374,2022-01,-0.0644702167812,-0.267801782134,2022,-0.163687694905,-0.679939646515
score_bo_l10_rp000_erp015__first_signal__low10,leave_drawdown_episode_out,9:2017-06-02:2017-07-06:2017-09-29,83,1270.41299223,0.0271810725277,-0.211662339899,-0.177502888362,0.333430893375,0.128417140908,0.240738565172,0.0375205311133,0.155855922322,0.133811260368,0.555836412305,0.226725542228,0.941791532512,2020-11,0.0676745999616,0.281112417171,0.188483371014,0.782938001146,2023,0.132282138208,0.549484616701,0.225735675505,0.937679741276,-0.0511120170234,-0.212313374,2022-01,-0.0644702167812,-0.267801782134,2022,-0.163687694905,-0.679939646515
score_bo_l10_rp000_erp015__first_signal__low10,leave_one_full_calendar_year_out,2018,251,1334.87412187,0.0355957834047,-0.211662339899,-0.178554901401,0.413981229298,0.16817249314,0.240738565172,0.0375205311133,0.155855922322,0.133811260368,0.555836412305,0.226725542228,0.941791532512,2020-11,0.0676745999616,0.281112417171,0.188483371014,0.782938001146,2023,0.132282138208,0.549484616701,0.225735675505,0.937679741276,-0.0511120170234,-0.212313374,2022-01,-0.0644702167812,-0.267801782134,2022,-0.163687694905,-0.679939646515
score_bo_l10_rp000_erp015__first_signal__low10,leave_one_full_calendar_year_out,2019,252,1184.98191762,0.0207760192817,-0.211662339899,-0.178694149252,0.262738835297,0.0981564282601,0.240738565172,0.0375205311133,0.155855922322,0.133811260368,0.555836412305,0.226725542228,0.941791532512,2020-11,0.0676745999616,0.281112417171,0.188483371014,0.782938001146,2023,0.132282138208,0.549484616701,0.225735675505,0.937679741276,-0.0511120170234,-0.212313374,2022-01,-0.0644702167812,-0.267801782134,2022,-0.163687694905,-0.679939646515
score_bo_l10_rp000_erp015__first_signal__low10,leave_one_full_calendar_year_out,2020,253,1158.68417326,0.0180130432321,-0.211662339899,-0.178694149252,0.246589901207,0.0851027312687,0.240738565172,0.0375205311133,0.155855922322,0.133811260368,0.555836412305,0.226725542228,0.941791532512,2020-11,0.0676745999616,0.281112417171,0.188483371014,0.782938001146,2023,0.132282138208,0.549484616701,0.225735675505,0.937679741276,-0.0511120170234,-0.212313374,2022-01,-0.0644702167812,-0.267801782134,2022,-0.163687694905,-0.679939646515
score_bo_l10_rp000_erp015__first_signal__low10,leave_one_full_calendar_year_out,2021,252,1242.67157541,0.026671807612,-0.174322194903,-0.139792443669,0.333276149909,0.153002935896,0.240738565172,0.0375205311133,0.155855922322,0.133811260368,0.555836412305,0.226725542228,0.941791532512,2020-11,0.0676745999616,0.281112417171,0.188483371014,0.782938001146,2023,0.132282138208,0.549484616701,0.225735675505,0.937679741276,-0.0511120170234,-0.212313374,2022-01,-0.0644702167812,-0.267801782134,2022,-0.163687694905,-0.679939646515
score_bo_l10_rp000_erp015__first_signal__low10,leave_one_full_calendar_year_out,2022,251,1498.44253708,0.0501933095742,-0.112654041419,-0.0938437776015,0.623737964459,0.445552675627,0.240738565172,0.0375205311133,0.155855922322,0.133811260368,0.555836412305,0.226725542228,0.941791532512,2020-11,0.0676745999616,0.281112417171,0.188483371014,0.782938001146,2023,0.132282138208,0.549484616701,0.225735675505,0.937679741276,-0.0511120170234,-0.212313374,2022-01,-0.0644702167812,-0.267801782134,2022,-0.163687694905,-0.679939646515
score_bo_l10_rp000_erp015__first_signal__low10,leave_one_full_calendar_year_out,2023,250,1114.55634288,0.0132138320234,-0.226723048766,-0.2072208322,0.187309493428,0.0582818204648,0.240738565172,0.0375205311133,0.155855922322,0.133811260368,0.555836412305,0.226725542228,0.941791532512,2020-11,0.0676745999616,0.281112417171,0.188483371014,0.782938001146,2023,0.132282138208,0.549484616701,0.225735675505,0.937679741276,-0.0511120170234,-0.212313374,2022-01,-0.0644702167812,-0.267801782134,2022,-0.163687694905,-0.679939646515
score_bo_l10_rp000_erp015__first_signal__low10,leave_one_full_calendar_year_out,2024,252,1265.40244146,0.0289289727309,-0.211662339899,-0.178694149252,0.353960471837,0.136675105948,0.240738565172,0.0375205311133,0.155855922322,0.133811260368,0.555836412305,0.226725542228,0.941791532512,2020-11,0.0676745999616,0.281112417171,0.188483371014,0.782938001146,2023,0.132282138208,0.549484616701,0.225735675505,0.937679741276,-0.0511120170234,-0.212313374,2022-01,-0.0644702167812,-0.267801782134,2022,-0.163687694905,-0.679939646515
score_bo_l10_rp000_erp015__first_signal__low10,leave_one_full_calendar_year_out,2025,250,1232.36115564,0.0256110646036,-0.211662339899,-0.178554901401,0.315070112895,0.120999629012,0.240738565172,0.0375205311133,0.155855922322,0.133811260368,0.555836412305,0.226725542228,0.941791532512,2020-11,0.0676745999616,0.281112417171,0.188483371014,0.782938001146,2023,0.132282138208,0.549484616701,0.225735675505,0.937679741276,-0.0511120170234,-0.212313374,2022-01,-0.0644702167812,-0.267801782134,2022,-0.163687694905,-0.679939646515
score_bo_l10_rp000_erp015__first_signal__low10,remove_best_day,2022-11-10,0,1225.33960489,0.0221500690881,-0.223536753879,-0.200660729762,0.28588018771,0.099089159629,0.240738565172,0.0375205311133,0.155855922322,0.133811260368,0.555836412305,0.226725542228,0.941791532512,2020-11,0.0676745999616,0.281112417171,0.188483371014,0.782938001146,2023,0.132282138208,0.549484616701,0.225735675505,0.937679741276,-0.0511120170234,-0.212313374,2022-01,-0.0644702167812,-0.267801782134,2022,-0.163687694905,-0.679939646515
score_bo_l10_rp000_erp015__first_signal__low10,zero_best_10_days,top_10_daily_returns,0,1014.11166557,0.00151184316907,-0.297658638089,-0.278357950914,0.0616537768154,0.00507911740366,0.240738565172,0.0375205311133,0.155855922322,0.133811260368,0.555836412305,0.226725542228,0.941791532512,2020-11,0.0676745999616,0.281112417171,0.188483371014,0.782938001146,2023,0.132282138208,0.549484616701,0.225735675505,0.937679741276,-0.0511120170234,-0.212313374,2022-01,-0.0644702167812,-0.267801782134,2022,-0.163687694905,-0.679939646515
score_bo_l10_rp000_erp015__first_signal__low10,zero_best_5_days,top_5_daily_returns,0,1112.85335245,0.0115942060515,-0.25738600618,-0.232074938205,0.173463765335,0.0450459845257,0.240738565172,0.0375205311133,0.155855922322,0.133811260368,0.555836412305,0.226725542228,0.941791532512,2020-11,0.0676745999616,0.281112417171,0.188483371014,0.782938001146,2023,0.132282138208,0.549484616701,0.225735675505,0.937679741276,-0.0511120170234,-0.212313374,2022-01,-0.0644702167812,-0.267801782134,2022,-0.163687694905,-0.679939646515
score_bo_l10_rp000_erp015__first_signal__low10,zero_best_calendar_year,2023,0,1114.55634288,0.011760981123,-0.226723048766,-0.206257917643,0.176988000336,0.0518737781051,0.240738565172,0.0375205311133,0.155855922322,0.133811260368,0.555836412305,0.226725542228,0.941791532512,2020-11,0.0676745999616,0.281112417171,0.188483371014,0.782938001146,2023,0.132282138208,0.549484616701,0.225735675505,0.937679741276,-0.0511120170234,-0.212313374,2022-01,-0.0644702167812,-0.267801782134,2022,-0.163687694905,-0.679939646515
score_bo_l10_rp000_erp015__first_signal__low10,zero_best_month,2020-11,0,1188.94215359,0.0188326396644,-0.211662339899,-0.177002066234,0.250714883513,0.0889749195503,0.240738565172,0.0375205311133,0.155855922322,0.133811260368,0.555836412305,0.226725542228,0.941791532512,2020-11,0.0676745999616,0.281112417171,0.188483371014,0.782938001146,2023,0.132282138208,0.549484616701,0.225735675505,0.937679741276,-0.0511120170234,-0.212313374,2022-01,-0.0644702167812,-0.267801782134,2022,-0.163687694905,-0.679939646515
score_bo_l20_rm002_erp005__first_signal__low10,baseline,observed,0,1359.34089675,0.0336505223482,-0.213867445186,-0.176284427363,0.40039096286,0.157342892084,0.306999947532,0.0354444909884,0.115454387772,0.115924221757,0.377603392731,0.206812128965,0.673655258339,2020-11,0.0766634518499,0.24971812688,0.190274496028,0.619786737939,2020,0.133408169954,0.434554373792,0.258509433545,0.842050416043,-0.051262341787,-0.166978340547,2020-09,-0.0623704613899,-0.20316114674,2022,-0.1811899373,-0.590195336373
score_bo_l20_rm002_erp005__first_signal__low10,leave_drawdown_episode_out,10:2017-10-27:2017-10-30:2017-10-31,2,1358.4379851,0.0336865269859,-0.213867445186,-0.176284427363,0.399826118743,0.157511242333,0.306999947532,0.0354444909884,0.115454387772,0.115924221757,0.377603392731,0.206812128965,0.673655258339,2020-11,0.0766634518499,0.24971812688,0.190274496028,0.619786737939,2020,0.133408169954,0.434554373792,0.258509433545,0.842050416043,-0.051262341787,-0.166978340547,2020-09,-0.0623704613899,-0.20316114674,2022,-0.1811899373,-0.590195336373
score_bo_l20_rm002_erp005__first_signal__low10,leave_drawdown_episode_out,11:2017-11-06:2017-11-07:2017-11-08,2,1359.20538046,0.033749666822,-0.213867445186,-0.176284427363,0.400474012715,0.157806471166,0.306999947532,0.0354444909884,0.115454387772,0.115924221757,0.377603392731,0.206812128965,0.673655258339,2020-11,0.0766634518499,0.24971812688,0.190274496028,0.619786737939,2020,0.133408169954,0.434554373792,0.258509433545,0.842050416043,-0.051262341787,-0.166978340547,2020-09,-0.0623704613899,-0.20316114674,2022,-0.1811899373,-0.590195336373
score_bo_l20_rm002_erp005__first_signal__low10,leave_drawdown_episode_out,12:2017-11-08:2017-11-15:2017-11-21,9,1357.41805664,0.0337055036672,-0.213867445186,-0.176284427363,0.399934635702,0.157599973376,0.306999947532,0.0354444909884,0.115454387772,0.115924221757,0.377603392731,0.206812128965,0.673655258339,2020-11,0.0766634518499,0.24971812688,0.190274496028,0.619786737939,2020,0.133408169954,0.434554373792,0.258509433545,0.842050416043,-0.051262341787,-0.166978340547,2020-09,-0.0623704613899,-0.20316114674,2022,-0.1811899373,-0.590195336373
score_bo_l20_rm002_erp005__first_signal__low10,leave_drawdown_episode_out,13:2017-11-21:2017-11-22:2017-11-24,2,1356.64004472,0.033538471194,-0.213867445186,-0.176284427363,0.398287580444,0.156818964031,0.306999947532,0.0354444909884,0.115454387772,0.115924221757,0.377603392731,0.206812128965,0.673655258339,2020-11,0.0766634518499,0.24971812688,0.190274496028,0.619786737939,2020,0.133408169954,0.434554373792,0.258509433545,0.842050416043,-0.051262341787,-0.166978340547,2020-09,-0.0623704613899,-0.20316114674,2022,-0.1811899373,-0.590195336373
score_bo_l20_rm002_erp005__first_signal__low10,leave_drawdown_episode_out,14:2017-11-28:2017-11-29:2017-11-30,2,1355.4876487,0.0334434822744,-0.213867445186,-0.176284427363,0.397333956999,0.156374815463,0.306999947532,0.0354444909884,0.115454387772,0.115924221757,0.377603392731,0.206812128965,0.673655258339,2020-11,0.0766634518499,0.24971812688,0.190274496028,0.619786737939,2020,0.133408169954,0.434554373792,0.258509433545,0.842050416043,-0.051262341787,-0.166978340547,2020-09,-0.0623704613899,-0.20316114674,2022,-0.1811899373,-0.590195336373
score_bo_l20_rm002_erp005__first_signal__low10,leave_drawdown_episode_out,15:2017-11-30:2017-12-06:2017-12-11,7,1358.21926295,0.0337421386062,-0.213867445186,-0.176284427363,0.400205620343,0.157771270784,0.306999947532,0.0354444909884,0.115454387772,0.115924221757,0.377603392731,0.206812128965,0.673655258339,2020-11,0.0766634518499,0.24971812688,0.190274496028,0.619786737939,2020,0.133408169954,0.434554373792,0.258509433545,0.842050416043,-0.051262341787,-0.166978340547,2020-09,-0.0623704613899,-0.20316114674,2022,-0.1811899373,-0.590195336373
score_bo_l20_rm002_erp005__first_signal__low10,leave_drawdown_episode_out,16:2017-12-13:2017-12-14:2017-12-15,2,1352.93749266,0.0332330234366,-0.213867445186,-0.176284427363,0.395349833295,0.155390753406,0.306999947532,0.0354444909884,0.115454387772,0.115924221757,0.377603392731,0.206812128965,0.673655258339,2020-11,0.0766634518499,0.24971812688,0.190274496028,0.619786737939,2020,0.133408169954,0.434554373792,0.258509433545,0.842050416043,-0.051262341787,-0.166978340547,2020-09,-0.0623704613899,-0.20316114674,2022,-0.1811899373,-0.590195336373
score_bo_l20_rm002_erp005__first_signal__low10,leave_drawdown_episode_out,17:2017-12-18:2017-12-29:2018-01-04,11,1354.96878522,0.0335323537064,-0.213867445186,-0.176284427363,0.397905227133,0.156790359922,0.306999947532,0.0354444909884,0.115454387772,0.115924221757,0.377603392731,0.206812128965,0.673655258339,2020-11,0.0766634518499,0.24971812688,0.190274496028,0.619786737939,2020,0.133408169954,0.434554373792,0.258509433545,0.842050416043,-0.051262341787,-0.166978340547,2020-09,-0.0623704613899,-0.20316114674,2022,-0.1811899373,-0.590195336373
score_bo_l20_rm002_erp005__first_signal__low10,leave_drawdown_episode_out,18:2018-01-08:2018-01-10:2018-01-11,3,1352.80454677,0.0332365409791,-0.213867445186,-0.176284427363,0.395217293345,0.155407200709,0.306999947532,0.0354444909884,0.115454387772,0.115924221757,0.377603392731,0.206812128965,0.673655258339,2020-11,0.0766634518499,0.24971812688,0.190274496028,0.619786737939,2020,0.133408169954,0.434554373792,0.258509433545,0.842050416043,-0.051262341787,-0.166978340547,2020-09,-0.0623704613899,-0.20316114674,2022,-0.1811899373,-0.590195336373
score_bo_l20_rm002_erp005__first_signal__low10,leave_drawdown_episode_out,19:2018-01-12:2018-01-16:2018-01-17,2,1353.64071439,0.0332910941031,-0.213867445186,-0.176284427363,0.395877707112,0.155662279849,0.306999947532,0.0354444909884,0.115454387772,0.115924221757,0.377603392731,0.206812128965,0.673655258339,2020-11,0.0766634518499,0.24971812688,0.190274496028,0.619786737939,2020,0.133408169954,0.434554373792,0.258509433545,0.842050416043,-0.051262341787,-0.166978340547,2020-09,-0.0623704613899,-0.20316114674,2022,-0.1811899373,-0.590195336373
score_bo_l20_rm002_erp005__first_signal__low10,leave_drawdown_episode_out,1:2017-04-17:2017-04-21:2017-05-05,14,1356.83764577,0.0337313579053,-0.213867445186,-0.17639117964,0.399596969019,0.157720862453,0.306999947532,0.0354444909884,0.115454387772,0.115924221757,0.377603392731,0.206812128965,0.673655258339,2020-11,0.0766634518499,0.24971812688,0.190274496028,0.619786737939,2020,0.133408169954,0.434554373792,0.258509433545,0.842050416043,-0.051262341787,-0.166978340547,2020-09,-0.0623704613899,-0.20316114674,2022,-0.1811899373,-0.590195336373
score_bo_l20_rm002_erp005__first_signal__low10,leave_drawdown_episode_out,20:2018-01-17:2018-01-18:2018-01-19,2,1354.19498095,0.0333368453876,-0.213867445186,-0.176284427363,0.39626138077,0.155876203405,0.306999947532,0.0354444909884,0.115454387772,0.115924221757,0.377603392731,0.206812128965,0.673655258339,2020-11,0.0766634518499,0.24971812688,0.190274496028,0.619786737939,2020,0.133408169954,0.434554373792,0.258509433545,0.842050416043,-0.051262341787,-0.166978340547,2020-09,-0.0623704613899,-0.20316114674,2022,-0.1811899373,-0.590195336373
score_bo_l20_rm002_erp005__first_signal__low10,leave_drawdown_episode_out,21:2018-01-24:2018-01-25:2018-01-26,2,1347.83857793,0.0328111580381,-0.213867445186,-0.176284427363,0.390948155791,0.153418197938,0.306999947532,0.0354444909884,0.115454387772,0.115924221757,0.377603392731,0.206812128965,0.673655258339,2020-11,0.0766634518499,0.24971812688,0.190274496028,0.619786737939,2020,0.133408169954,0.434554373792,0.258509433545,0.842050416043,-0.051262341787,-0.166978340547,2020-09,-0.0623704613899,-0.20316114674,2022,-0.1811899373,-0.590195336373
score_bo_l20_rm002_erp005__first_signal__low10,leave_drawdown_episode_out,22:2018-01-26:2018-12-14:2020-01-16,496,1356.22387798,0.042709022462,-0.213867445186,-0.179461768965,0.464000089394,0.19969856761,0.306999947532,0.0354444909884,0.115454387772,0.115924221757,0.377603392731,0.206812128965,0.673655258339,2020-11,0.0766634518499,0.24971812688,0.190274496028,0.619786737939,2020,0.133408169954,0.434554373792,0.258509433545,0.842050416043,-0.051262341787,-0.166978340547,2020-09,-0.0623704613899,-0.20316114674,2022,-0.1811899373,-0.590195336373
score_bo_l20_rm002_erp005__first_signal__low10,leave_drawdown_episode_out,23:2020-01-17:2020-04-21:2020-05-11,78,1357.05914162,0.0347244414142,-0.213867445186,-0.176718235992,0.410611216562,0.162364315822,0.306999947532,0.0354444909884,0.115454387772,0.115924221757,0.377603392731,0.206812128965,0.673655258339,2020-11,0.0766634518499,0.24971812688,0.190274496028,0.619786737939,2020,0.133408169954,0.434554373792,0.258509433545,0.842050416043,-0.051262341787,-0.166978340547,2020-09,-0.0623704613899,-0.20316114674,2022,-0.1811899373,-0.590195336373
score_bo_l20_rm002_erp005__first_signal__low10,leave_drawdown_episode_out,24:2020-05-11:2020-05-13:2020-05-18,5,1349.20740655,0.0329676883464,-0.213867445186,-0.176284427363,0.393195493503,0.154150101329,0.306999947532,0.0354444909884,0.115454387772,0.115924221757,0.377603392731,0.206812128965,0.673655258339,2020-11,0.0766634518499,0.24971812688,0.190274496028,0.619786737939,2020,0.133408169954,0.434554373792,0.258509433545,0.842050416043,-0.051262341787,-0.166978340547,2020-09,-0.0623704613899,-0.20316114674,2022,-0.1811899373,-0.590195336373
score_bo_l20_rm002_erp005__first_signal__low10,leave_drawdown_episode_out,25:2020-05-18:2020-05-19:2020-05-20,2,1344.7022158,0.0325509594526,-0.213867445186,-0.176284427363,0.388314361137,0.152201563096,0.306999947532,0.0354444909884,0.115454387772,0.115924221757,0.377603392731,0.206812128965,0.673655258339,2020-11,0.0766634518499,0.24971812688,0.190274496028,0.619786737939,2020,0.133408169954,0.434554373792,0.258509433545,0.842050416043,-0.051262341787,-0.166978340547,2020-09,-0.0623704613899,-0.20316114674,2022,-0.1811899373,-0.590195336373
score_bo_l20_rm002_erp005__first_signal__low10,leave_drawdown_episode_out,26:2020-05-20:2020-05-21:2020-05-29,6,1354.01282063,0.0333800601544,-0.213867445186,-0.176284427363,0.396690940559,0.156078266729,0.306999947532,0.0354444909884,0.115454387772,0.115924221757,0.377603392731,0.206812128965,0.673655258339,2020-11,0.0766634518499,0.24971812688,0.190274496028,0.619786737939,2020,0.133408169954,0.434554373792,0.258509433545,0.842050416043,-0.051262341787,-0.166978340547,2020-09,-0.0623704613899,-0.20316114674,2022,-0.1811899373,-0.590195336373
score_bo_l20_rm002_erp005__first_signal__low10,leave_drawdown_episode_out,27:2020-06-03:2020-06-04:2020-06-05,2,1346.59368935,0.0327079444015,-0.213867445186,-0.176284427363,0.390131999989,0.152935592292,0.306999947532,0.0354444909884,0.115454387772,0.115924221757,0.377603392731,0.206812128965,0.673655258339,2020-11,0.0766634518499,0.24971812688,0.190274496028,0.619786737939,2020,0.133408169954,0.434554373792,0.258509433545,0.842050416043,-0.051262341787,-0.166978340547,2020-09,-0.0623704613899,-0.20316114674,2022,-0.1811899373,-0.590195336373
score_bo_l20_rm002_erp005__first_signal__low10,leave_drawdown_episode_out,28:2020-06-08:2020-06-26:2020-08-26,56,1355.54916877,0.0342555916173,-0.213867445186,-0.176608365909,0.412834644571,0.160172071011,0.306999947532,0.0354444909884,0.115454387772,0.115924221757,0.377603392731,0.206812128965,0.673655258339,2020-11,0.0766634518499,0.24971812688,0.190274496028,0.619786737939,2020,0.133408169954,0.434554373792,0.258509433545,0.842050416043,-0.051262341787,-0.166978340547,2020-09,-0.0623704613899,-0.20316114674,2022,-0.1811899373,-0.590195336373
score_bo_l20_rm002_erp005__first_signal__low10,leave_drawdown_episode_out,29:2020-08-26:2020-08-27:2020-08-28,2,1350.51629699,0.0330328797567,-0.213867445186,-0.176284427363,0.393159153424,0.154454922898,0.306999947532,0.0354444909884,0.115454387772,0.115924221757,0.377603392731,0.206812128965,0.673655258339,2020-11,0.0766634518499,0.24971812688,0.190274496028,0.619786737939,2020,0.133408169954,0.434554373792,0.258509433545,0.842050416043,-0.051262341787,-0.166978340547,2020-09,-0.0623704613899,-0.20316114674,2022,-0.1811899373,-0.590195336373
score_bo_l20_rm002_erp005__first_signal__low10,leave_drawdown_episode_out,2:2017-05-05:2017-05-11:2017-05-15,6,1357.74678629,0.0336884251689,-0.213867445186,-0.176284427363,0.399658072103,0.157520117845,0.306999947532,0.0354444909884,0.115454387772,0.115924221757,0.377603392731,0.206812128965,0.673655258339,2020-11,0.0766634518499,0.24971812688,0.190274496028,0.619786737939,2020,0.133408169954,0.434554373792,0.258509433545,0.842050416043,-0.051262341787,-0.166978340547,2020-09,-0.0623704613899,-0.20316114674,2022,-0.1811899373,-0.590195336373
score_bo_l20_rm002_erp005__first_signal__low10,leave_drawdown_episode_out,30:2020-08-28:2020-08-31:2020-09-01,2,1353.478745,0.0332777213751,-0.213867445186,-0.176284427363,0.395744368588,0.155599751735,0.306999947532,0.0354444909884,0.115454387772,0.115924221757,0.377603392731,0.206812128965,0.673655258339,2020-11,0.0766634518499,0.24971812688,0.190274496028,0.619786737939,2020,0.133408169954,0.434554373792,0.258509433545,0.842050416043,-0.051262341787,-0.166978340547,2020-09,-0.0623704613899,-0.20316114674,2022,-0.1811899373,-0.590195336373
score_bo_l20_rm002_erp005__first_signal__low10,leave_drawdown_episode_out,31:2020-09-02:2020-10-28:2020-12-03,64,1353.55655486,0.0342094209774,-0.213867445186,-0.176608365909,0.414925101439,0.159956186635,0.306999947532,0.0354444909884,0.115454387772,0.115924221757,0.377603392731,0.206812128965,0.673655258339,2020-11,0.0766634518499,0.24971812688,0.190274496028,0.619786737939,2020,0.133408169954,0.434554373792,0.258509433545,0.842050416043,-0.051262341787,-0.166978340547,2020-09,-0.0623704613899,-0.20316114674,2022,-0.1811899373,-0.590195336373
score_bo_l20_rm002_erp005__first_signal__low10,leave_drawdown_episode_out,32:2020-12-04:2020-12-14:2020-12-15,7,1352.57506858,0.033275664208,-0.213867445186,-0.176284427363,0.395691122071,0.155590132846,0.306999947532,0.0354444909884,0.115454387772,0.115924221757,0.377603392731,0.206812128965,0.673655258339,2020-11,0.0766634518499,0.24971812688,0.190274496028,0.619786737939,2020,0.133408169954,0.434554373792,0.258509433545,0.842050416043,-0.051262341787,-0.166978340547,2020-09,-0.0623704613899,-0.20316114674,2022,-0.1811899373,-0.590195336373
score_bo_l20_rm002_erp005__first_signal__low10,leave_drawdown_episode_out,33:2020-12-17:2020-12-22:2020-12-30,8,1358.60476494,0.033788711481,-0.213867445186,-0.176284427363,0.400651130517,0.157989035926,0.306999947532,0.0354444909884,0.115454387772,0.115924221757,0.377603392731,0.206812128965,0.673655258339,2020-11,0.0766634518499,0.24971812688,0.190274496028,0.619786737939,2020,0.133408169954,0.434554373792,0.258509433545,0.842050416043,-0.051262341787,-0.166978340547,2020-09,-0.0623704613899,-0.20316114674,2022,-0.1811899373,-0.590195336373
score_bo_l20_rm002_erp005__first_signal__low10,leave_drawdown_episode_out,34:2020-12-31:2021-01-04:2021-01-05,2,1353.88611895,0.0333113527958,-0.213867445186,-0.176284427363,0.396135023975,0.155757005311,0.306999947532,0.0354444909884,0.115454387772,0.115924221757,0.377603392731,0.206812128965,0.673655258339,2020-11,0.0766634518499,0.24971812688,0.190274496028,0.619786737939,2020,0.133408169954,0.434554373792,0.258509433545,0.842050416043,-0.051262341787,-0.166978340547,2020-09,-0.0623704613899,-0.20316114674,2022,-0.1811899373,-0.590195336373
score_bo_l20_rm002_erp005__first_signal__low10,leave_drawdown_episode_out,35:2021-01-08:2021-01-11:2021-01-14,4,1354.46768708,0.0333884819102,-0.213867445186,-0.176284427363,0.396760004486,0.15611764512,0.306999947532,0.0354444909884,0.115454387772,0.115924221757,0.377603392731,0.206812128965,0.673655258339,2020-11,0.0766634518499,0.24971812688,0.190274496028,0.619786737939,2020,0.133408169954,0.434554373792,0.258509433545,0.842050416043,-0.051262341787,-0.166978340547,2020-09,-0.0623704613899,-0.20316114674,2022,-0.1811899373,-0.590195336373
